overall_A_mok_ex_earth,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
overall_A_mok_ex_earth,effect,좋은 기회가 연달아 이어지고 주변의 도움도 자연스럽게 따라오며,1
overall_A_mok_ex_earth,action,좋은 흐름을 믿고 적극적으로 움직이면 오늘의 운을 최대로 살릴 수 있어요,1
money_A_mok_ex_earth,intro,오늘 재물운이 강하게 흘러 이익이 자연스럽게 따릅니다,1
money_A_mok_ex_earth,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
money_A_mok_ex_earth,effect,수입이나 예상치 못한 이득이 생길 가능성이 높고 재정이 안정될 수 있으며,1
money_A_mok_ex_earth,action,준비된 투자나 거래를 실행하기에 좋은 날이니 자신 있게 결정하세요,1
love_A_mok_ex_earth,intro,오늘 인연의 기운이 충만해 깊은 교감이 이뤄지는 날입니다,1
love_A_mok_ex_earth,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
love_A_mok_ex_earth,effect,진심 어린 표현이 상대의 마음을 열고 새로운 인연이 맺어지거나 관계가 깊어지며,1
love_A_mok_ex_earth,action,먼저 마음을 표현하거나 만남을 제안하면 좋은 결과로 이어질 거예요,1
work_A_mok_ex_earth,intro,오늘 역량이 빛을 발하고 성과가 인정받는 날입니다,1
work_A_mok_ex_earth,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
work_A_mok_ex_earth,effect,능력이 인정받는 기회가 오고 협업과 소통이 자연스럽게 맞아떨어지며,1
work_A_mok_ex_earth,action,주도적으로 아이디어를 제안하고 실행에 옮기면 큰 성과를 낼 수 있어요,1
health_A_mok_ex_earth,intro,오늘 활력이 넘쳐 몸과 마음이 최상의 상태입니다,1
health_A_mok_ex_earth,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
health_A_mok_ex_earth,effect,몸의 회복력이 좋고 에너지가 충만해 무리 없이 하루를 보낼 수 있으며,1
health_A_mok_ex_earth,action,평소 하고 싶었던 운동이나 활동을 오늘 시작하기에 최적의 날이에요,1
decision_A_mok_ex_earth,intro,오늘 판단력이 예리해져 중요한 결정을 자신 있게 내릴 수 있습니다,1
decision_A_mok_ex_earth,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
decision_A_mok_ex_earth,effect,핵심을 꿰뚫는 직관이 작동해 복잡한 선택도 명확하게 정리되며,1
decision_A_mok_ex_earth,action,오늘만큼은 직관을 믿고 결단을 내려도 좋은 결과가 따를 거예요,1
overall_A_mok_ex_water,intro,오늘은 모든 방면에서 기운이 크게 열리는 날입니다,1
overall_A_mok_ex_water,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 비와 눈의 기운이 감정과 내면을 자극해 파장이 커질 수 있으니,1
overall_A_mok_ex_water,effect,좋은 기회가 연달아 이어지고 주변의 도움도 자연스럽게 따라오며,1
overall_A_mok_ex_water,action,좋은 흐름을 믿고 적극적으로 움직이면 오늘의 운을 최대로 살릴 수 있어요,1
money_A_mok_ex_water,intro,오늘 재물운이 강하게 흘러 이익이 자연스럽게 따릅니다,1
money_A_mok_ex_water,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 비와 눈의 기운이 감정과 내면을 자극해 파장이 커질 수 있으니,1
money_A_mok_ex_water,effect,수입이나 예상치 못한 이득이 생길 가능성이 높고 재정이 안정될 수 있으며,1
money_A_mok_ex_water,action,준비된 투자나 거래를 실행하기에 좋은 날이니 자신 있게 결정하세요,1
love_A_mok_ex_water,intro,오늘 인연의 기운이 충만해 깊은 교감이 이뤄지는 날입니다,1
love_A_mok_ex_water,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 비와 눈의 기운이 감정과 내면을 자극해 파장이 커질 수 있으니,1
love_A_mok_ex_water,effect,진심 어린 표현이 상대의 마음을 열고 새로운 인연이 맺어지거나 관계가 깊어지며,1
love_A_mok_ex_water,action,먼저 마음을 표현하거나 만남을 제안하면 좋은 결과로 이어질 거예요,1
work_A_mok_ex_water,intro,오늘 역량이 빛을 발하고 성과가 인정받는 날입니다,1
work_A_mok_ex_water,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 비와 눈의 기운이 감정과 내면을 자극해 파장이 커질 수 있으니,1
work_A_mok_ex_water,effect,능력이 인정받는 기회가 오고 협업과 소통이 자연스럽게 맞아떨어지며,1
work_A_mok_ex_water,action,주도적으로 아이디어를 제안하고 실행에 옮기면 큰 성과를 낼 수 있어요,1
health_A_mok_ex_water,intro,오늘 활력이 넘쳐 몸과 마음이 최상의 상태입니다,1
health_A_mok_ex_water,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 비와 눈의 기운이 감정과 내면을 자극해 파장이 커질 수 있으니,1
health_A_mok_ex_water,effect,몸의 회복력이 좋고 에너지가 충만해 무리 없이 하루를 보낼 수 있으며,1
health_A_mok_ex_water,action,평소 하고 싶었던 운동이나 활동을 오늘 시작하기에 최적의 날이에요,1
decision_A_mok_ex_water,intro,오늘 판단력이 예리해져 중요한 결정을 자신 있게 내릴 수 있습니다,1
decision_A_mok_ex_water,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 비와 눈의 기운이 감정과 내면을 자극해 파장이 커질 수 있으니,1
decision_A_mok_ex_water,effect,핵심을 꿰뚫는 직관이 작동해 복잡한 선택도 명확하게 정리되며,1
decision_A_mok_ex_water,action,오늘만큼은 직관을 믿고 결단을 내려도 좋은 결과가 따를 거예요,1
overall_A_mok_ex_wood,intro,오늘은 모든 방면에서 기운이 크게 열리는 날입니다,1
overall_A_mok_ex_wood,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 거센 변화의 기운이 리듬을 흔들어 예상 밖 변수로 이어질 수 있으니,1
overall_A_mok_ex_wood,effect,좋은 기회가 연달아 이어지고 주변의 도움도 자연스럽게 따라오며,1
overall_A_mok_ex_wood,action,좋은 흐름을 믿고 적극적으로 움직이면 오늘의 운을 최대로 살릴 수 있어요,1
money_A_mok_ex_wood,intro,오늘 재물운이 강하게 흘러 이익이 자연스럽게 따릅니다,1
money_A_mok_ex_wood,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 거센 변화의 기운이 리듬을 흔들어 예상 밖 변수로 이어질 수 있으니,1
money_A_mok_ex_wood,effect,수입이나 예상치 못한 이득이 생길 가능성이 높고 재정이 안정될 수 있으며,1
money_A_mok_ex_wood,action,준비된 투자나 거래를 실행하기에 좋은 날이니 자신 있게 결정하세요,1
love_A_mok_ex_wood,intro,오늘 인연의 기운이 충만해 깊은 교감이 이뤄지는 날입니다,1
love_A_mok_ex_wood,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 거센 변화의 기운이 리듬을 흔들어 예상 밖 변수로 이어질 수 있으니,1
love_A_mok_ex_wood,effect,진심 어린 표현이 상대의 마음을 열고 새로운 인연이 맺어지거나 관계가 깊어지며,1
love_A_mok_ex_wood,action,먼저 마음을 표현하거나 만남을 제안하면 좋은 결과로 이어질 거예요,1
work_A_mok_ex_wood,intro,오늘 역량이 빛을 발하고 성과가 인정받는 날입니다,1
work_A_mok_ex_wood,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 거센 변화의 기운이 리듬을 흔들어 예상 밖 변수로 이어질 수 있으니,1
work_A_mok_ex_wood,effect,능력이 인정받는 기회가 오고 협업과 소통이 자연스럽게 맞아떨어지며,1
work_A_mok_ex_wood,action,주도적으로 아이디어를 제안하고 실행에 옮기면 큰 성과를 낼 수 있어요,1
health_A_mok_ex_wood,intro,오늘 활력이 넘쳐 몸과 마음이 최상의 상태입니다,1
health_A_mok_ex_wood,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 거센 변화의 기운이 리듬을 흔들어 예상 밖 변수로 이어질 수 있으니,1
health_A_mok_ex_wood,effect,몸의 회복력이 좋고 에너지가 충만해 무리 없이 하루를 보낼 수 있으며,1
health_A_mok_ex_wood,action,평소 하고 싶었던 운동이나 활동을 오늘 시작하기에 최적의 날이에요,1
decision_A_mok_ex_wood,intro,오늘 판단력이 예리해져 중요한 결정을 자신 있게 내릴 수 있습니다,1
decision_A_mok_ex_wood,state,성장 의지가 강해 한 번에 너무 많은 일을 벌일 수 있고 거센 변화의 기운이 리듬을 흔들어 예상 밖 변수로 이어질 수 있으니,1
decision_A_mok_ex_wood,effect,핵심을 꿰뚫는 직관이 작동해 복잡한 선택도 명확하게 정리되며,1
decision_A_mok_ex_wood,action,오늘만큼은 직관을 믿고 결단을 내려도 좋은 결과가 따를 거예요,1
overall_A_mok_df_fire,intro,오늘은 모든 방면에서 기운이 크게 열리는 날입니다,1
overall_A_mok_df_fire,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 맑은 기운이 양기를 끌어올려 마음을 바깥으로 향하게 하니,1
overall_A_mok_df_fire,effect,좋은 기회가 연달아 이어지고 주변의 도움도 자연스럽게 따라오며,1
overall_A_mok_df_fire,action,좋은 흐름을 믿고 적극적으로 움직이면 오늘의 운을 최대로 살릴 수 있어요,1
money_A_mok_df_fire,intro,오늘 재물운이 강하게 흘러 이익이 자연스럽게 따릅니다,1
money_A_mok_df_fire,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 맑은 기운이 양기를 끌어올려 마음을 바깥으로 향하게 하니,1
money_A_mok_df_fire,effect,수입이나 예상치 못한 이득이 생길 가능성이 높고 재정이 안정될 수 있으며,1
money_A_mok_df_fire,action,준비된 투자나 거래를 실행하기에 좋은 날이니 자신 있게 결정하세요,1
love_A_mok_df_fire,intro,오늘 인연의 기운이 충만해 깊은 교감이 이뤄지는 날입니다,1
love_A_mok_df_fire,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 맑은 기운이 양기를 끌어올려 마음을 바깥으로 향하게 하니,1
love_A_mok_df_fire,effect,진심 어린 표현이 상대의 마음을 열고 새로운 인연이 맺어지거나 관계가 깊어지며,1
love_A_mok_df_fire,action,먼저 마음을 표현하거나 만남을 제안하면 좋은 결과로 이어질 거예요,1
work_A_mok_df_fire,intro,오늘 역량이 빛을 발하고 성과가 인정받는 날입니다,1
work_A_mok_df_fire,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 맑은 기운이 양기를 끌어올려 마음을 바깥으로 향하게 하니,1
work_A_mok_df_fire,effect,능력이 인정받는 기회가 오고 협업과 소통이 자연스럽게 맞아떨어지며,1
work_A_mok_df_fire,action,주도적으로 아이디어를 제안하고 실행에 옮기면 큰 성과를 낼 수 있어요,1
health_A_mok_df_fire,intro,오늘 활력이 넘쳐 몸과 마음이 최상의 상태입니다,1
health_A_mok_df_fire,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 맑은 기운이 양기를 끌어올려 마음을 바깥으로 향하게 하니,1
health_A_mok_df_fire,effect,몸의 회복력이 좋고 에너지가 충만해 무리 없이 하루를 보낼 수 있으며,1
health_A_mok_df_fire,action,평소 하고 싶었던 운동이나 활동을 오늘 시작하기에 최적의 날이에요,1
decision_A_mok_df_fire,intro,오늘 판단력이 예리해져 중요한 결정을 자신 있게 내릴 수 있습니다,1
decision_A_mok_df_fire,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 맑은 기운이 양기를 끌어올려 마음을 바깥으로 향하게 하니,1
decision_A_mok_df_fire,effect,핵심을 꿰뚫는 직관이 작동해 복잡한 선택도 명확하게 정리되며,1
decision_A_mok_df_fire,action,오늘만큼은 직관을 믿고 결단을 내려도 좋은 결과가 따를 거예요,1
overall_A_mok_df_earth,intro,오늘은 모든 방면에서 기운이 크게 열리는 날입니다,1
overall_A_mok_df_earth,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
overall_A_mok_df_earth,effect,좋은 기회가 연달아 이어지고 주변의 도움도 자연스럽게 따라오며,1
overall_A_mok_df_earth,action,좋은 흐름을 믿고 적극적으로 움직이면 오늘의 운을 최대로 살릴 수 있어요,1
money_A_mok_df_earth,intro,오늘 재물운이 강하게 흘러 이익이 자연스럽게 따릅니다,1
money_A_mok_df_earth,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
money_A_mok_df_earth,effect,수입이나 예상치 못한 이득이 생길 가능성이 높고 재정이 안정될 수 있으며,1
money_A_mok_df_earth,action,준비된 투자나 거래를 실행하기에 좋은 날이니 자신 있게 결정하세요,1
love_A_mok_df_earth,intro,오늘 인연의 기운이 충만해 깊은 교감이 이뤄지는 날입니다,1
love_A_mok_df_earth,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
love_A_mok_df_earth,effect,진심 어린 표현이 상대의 마음을 열고 새로운 인연이 맺어지거나 관계가 깊어지며,1
love_A_mok_df_earth,action,먼저 마음을 표현하거나 만남을 제안하면 좋은 결과로 이어질 거예요,1
work_A_mok_df_earth,intro,오늘 역량이 빛을 발하고 성과가 인정받는 날입니다,1
work_A_mok_df_earth,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
work_A_mok_df_earth,effect,능력이 인정받는 기회가 오고 협업과 소통이 자연스럽게 맞아떨어지며,1
work_A_mok_df_earth,action,주도적으로 아이디어를 제안하고 실행에 옮기면 큰 성과를 낼 수 있어요,1
health_A_mok_df_earth,intro,오늘 활력이 넘쳐 몸과 마음이 최상의 상태입니다,1
health_A_mok_df_earth,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
health_A_mok_df_earth,effect,몸의 회복력이 좋고 에너지가 충만해 무리 없이 하루를 보낼 수 있으며,1
health_A_mok_df_earth,action,평소 하고 싶었던 운동이나 활동을 오늘 시작하기에 최적의 날이에요,1
decision_A_mok_df_earth,intro,오늘 판단력이 예리해져 중요한 결정을 자신 있게 내릴 수 있습니다,1
decision_A_mok_df_earth,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
decision_A_mok_df_earth,effect,핵심을 꿰뚫는 직관이 작동해 복잡한 선택도 명확하게 정리되며,1
decision_A_mok_df_earth,action,오늘만큼은 직관을 믿고 결단을 내려도 좋은 결과가 따를 거예요,1
overall_A_mok_df_water,intro,오늘은 모든 방면에서 기운이 크게 열리는 날입니다,1
overall_A_mok_df_water,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 비와 눈의 기운이 감정과 내면을 자극해 파장이 커질 수 있으니,1
overall_A_mok_df_water,effect,좋은 기회가 연달아 이어지고 주변의 도움도 자연스럽게 따라오며,1
overall_A_mok_df_water,action,좋은 흐름을 믿고 적극적으로 움직이면 오늘의 운을 최대로 살릴 수 있어요,1
money_A_mok_df_water,intro,오늘 재물운이 강하게 흘러 이익이 자연스럽게 따릅니다,1
money_A_mok_df_water,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 비와 눈의 기운이 감정과 내면을 자극해 파장이 커질 수 있으니,1
money_A_mok_df_water,effect,수입이나 예상치 못한 이득이 생길 가능성이 높고 재정이 안정될 수 있으며,1
money_A_mok_df_water,action,준비된 투자나 거래를 실행하기에 좋은 날이니 자신 있게 결정하세요,1
love_A_mok_df_water,intro,오늘 인연의 기운이 충만해 깊은 교감이 이뤄지는 날입니다,1
love_A_mok_df_water,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 비와 눈의 기운이 감정과 내면을 자극해 파장이 커질 수 있으니,1
love_A_mok_df_water,effect,진심 어린 표현이 상대의 마음을 열고 새로운 인연이 맺어지거나 관계가 깊어지며,1
love_A_mok_df_water,action,먼저 마음을 표현하거나 만남을 제안하면 좋은 결과로 이어질 거예요,1
work_A_mok_df_water,intro,오늘 역량이 빛을 발하고 성과가 인정받는 날입니다,1
work_A_mok_df_water,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 비와 눈의 기운이 감정과 내면을 자극해 파장이 커질 수 있으니,1
work_A_mok_df_water,effect,능력이 인정받는 기회가 오고 협업과 소통이 자연스럽게 맞아떨어지며,1
work_A_mok_df_water,action,주도적으로 아이디어를 제안하고 실행에 옮기면 큰 성과를 낼 수 있어요,1
health_A_mok_df_water,intro,오늘 활력이 넘쳐 몸과 마음이 최상의 상태입니다,1
health_A_mok_df_water,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 비와 눈의 기운이 감정과 내면을 자극해 파장이 커질 수 있으니,1
health_A_mok_df_water,effect,몸의 회복력이 좋고 에너지가 충만해 무리 없이 하루를 보낼 수 있으며,1
health_A_mok_df_water,action,평소 하고 싶었던 운동이나 활동을 오늘 시작하기에 최적의 날이에요,1
decision_A_mok_df_water,intro,오늘 판단력이 예리해져 중요한 결정을 자신 있게 내릴 수 있습니다,1
decision_A_mok_df_water,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 비와 눈의 기운이 감정과 내면을 자극해 파장이 커질 수 있으니,1
decision_A_mok_df_water,effect,핵심을 꿰뚫는 직관이 작동해 복잡한 선택도 명확하게 정리되며,1
decision_A_mok_df_water,action,오늘만큼은 직관을 믿고 결단을 내려도 좋은 결과가 따를 거예요,1
overall_A_mok_df_wood,intro,오늘은 모든 방면에서 기운이 크게 열리는 날입니다,1
overall_A_mok_df_wood,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 거센 변화의 기운이 리듬을 흔들어 예상 밖 변수로 이어질 수 있으니,1
overall_A_mok_df_wood,effect,좋은 기회가 연달아 이어지고 주변의 도움도 자연스럽게 따라오며,1
overall_A_mok_df_wood,action,좋은 흐름을 믿고 적극적으로 움직이면 오늘의 운을 최대로 살릴 수 있어요,1
money_A_mok_df_wood,intro,오늘 재물운이 강하게 흘러 이익이 자연스럽게 따릅니다,1
money_A_mok_df_wood,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 거센 변화의 기운이 리듬을 흔들어 예상 밖 변수로 이어질 수 있으니,1
money_A_mok_df_wood,effect,수입이나 예상치 못한 이득이 생길 가능성이 높고 재정이 안정될 수 있으며,1
money_A_mok_df_wood,action,준비된 투자나 거래를 실행하기에 좋은 날이니 자신 있게 결정하세요,1
love_A_mok_df_wood,intro,오늘 인연의 기운이 충만해 깊은 교감이 이뤄지는 날입니다,1
love_A_mok_df_wood,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 거센 변화의 기운이 리듬을 흔들어 예상 밖 변수로 이어질 수 있으니,1
love_A_mok_df_wood,effect,진심 어린 표현이 상대의 마음을 열고 새로운 인연이 맺어지거나 관계가 깊어지며,1
love_A_mok_df_wood,action,먼저 마음을 표현하거나 만남을 제안하면 좋은 결과로 이어질 거예요,1
work_A_mok_df_wood,intro,오늘 역량이 빛을 발하고 성과가 인정받는 날입니다,1
work_A_mok_df_wood,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 거센 변화의 기운이 리듬을 흔들어 예상 밖 변수로 이어질 수 있으니,1
work_A_mok_df_wood,effect,능력이 인정받는 기회가 오고 협업과 소통이 자연스럽게 맞아떨어지며,1
work_A_mok_df_wood,action,주도적으로 아이디어를 제안하고 실행에 옮기면 큰 성과를 낼 수 있어요,1
health_A_mok_df_wood,intro,오늘 활력이 넘쳐 몸과 마음이 최상의 상태입니다,1
health_A_mok_df_wood,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 거센 변화의 기운이 리듬을 흔들어 예상 밖 변수로 이어질 수 있으니,1
health_A_mok_df_wood,effect,몸의 회복력이 좋고 에너지가 충만해 무리 없이 하루를 보낼 수 있으며,1
health_A_mok_df_wood,action,평소 하고 싶었던 운동이나 활동을 오늘 시작하기에 최적의 날이에요,1
decision_A_mok_df_wood,intro,오늘 판단력이 예리해져 중요한 결정을 자신 있게 내릴 수 있습니다,1
decision_A_mok_df_wood,state,새로운 시도에 대한 기운이 약해 망설임이 생기기 쉽고 거센 변화의 기운이 리듬을 흔들어 예상 밖 변수로 이어질 수 있으니,1
decision_A_mok_df_wood,effect,핵심을 꿰뚫는 직관이 작동해 복잡한 선택도 명확하게 정리되며,1
decision_A_mok_df_wood,action,오늘만큼은 직관을 믿고 결단을 내려도 좋은 결과가 따를 거예요,1
overall_A_hwa_ex_fire,intro,오늘은 모든 방면에서 기운이 크게 열리는 날입니다,1
overall_A_hwa_ex_fire,state,열정이 앞서 감정이 과열되기 쉬우며 맑은 기운이 양기를 끌어올려 마음을 바깥으로 향하게 하니,1
overall_A_hwa_ex_fire,effect,좋은 기회가 연달아 이어지고 주변의 도움도 자연스럽게 따라오며,1
overall_A_hwa_ex_fire,action,좋은 흐름을 믿고 적극적으로 움직이면 오늘의 운을 최대로 살릴 수 있어요,1
money_A_hwa_ex_fire,intro,오늘 재물운이 강하게 흘러 이익이 자연스럽게 따릅니다,1
money_A_hwa_ex_fire,state,열정이 앞서 감정이 과열되기 쉬우며 맑은 기운이 양기를 끌어올려 마음을 바깥으로 향하게 하니,1
money_A_hwa_ex_fire,effect,수입이나 예상치 못한 이득이 생길 가능성이 높고 재정이 안정될 수 있으며,1
money_A_hwa_ex_fire,action,준비된 투자나 거래를 실행하기에 좋은 날이니 자신 있게 결정하세요,1
love_A_hwa_ex_fire,intro,오늘 인연의 기운이 충만해 깊은 교감이 이뤄지는 날입니다,1
love_A_hwa_ex_fire,state,열정이 앞서 감정이 과열되기 쉬우며 맑은 기운이 양기를 끌어올려 마음을 바깥으로 향하게 하니,1
love_A_hwa_ex_fire,effect,진심 어린 표현이 상대의 마음을 열고 새로운 인연이 맺어지거나 관계가 깊어지며,1
love_A_hwa_ex_fire,action,먼저 마음을 표현하거나 만남을 제안하면 좋은 결과로 이어질 거예요,1
work_A_hwa_ex_fire,intro,오늘 역량이 빛을 발하고 성과가 인정받는 날입니다,1
work_A_hwa_ex_fire,state,열정이 앞서 감정이 과열되기 쉬우며 맑은 기운이 양기를 끌어올려 마음을 바깥으로 향하게 하니,1
work_A_hwa_ex_fire,effect,능력이 인정받는 기회가 오고 협업과 소통이 자연스럽게 맞아떨어지며,1
work_A_hwa_ex_fire,action,주도적으로 아이디어를 제안하고 실행에 옮기면 큰 성과를 낼 수 있어요,1
health_A_hwa_ex_fire,intro,오늘 활력이 넘쳐 몸과 마음이 최상의 상태입니다,1
health_A_hwa_ex_fire,state,열정이 앞서 감정이 과열되기 쉬우며 맑은 기운이 양기를 끌어올려 마음을 바깥으로 향하게 하니,1
health_A_hwa_ex_fire,effect,몸의 회복력이 좋고 에너지가 충만해 무리 없이 하루를 보낼 수 있으며,1
health_A_hwa_ex_fire,action,평소 하고 싶었던 운동이나 활동을 오늘 시작하기에 최적의 날이에요,1
decision_A_hwa_ex_fire,intro,오늘 판단력이 예리해져 중요한 결정을 자신 있게 내릴 수 있습니다,1
decision_A_hwa_ex_fire,state,열정이 앞서 감정이 과열되기 쉬우며 맑은 기운이 양기를 끌어올려 마음을 바깥으로 향하게 하니,1
decision_A_hwa_ex_fire,effect,핵심을 꿰뚫는 직관이 작동해 복잡한 선택도 명확하게 정리되며,1
decision_A_hwa_ex_fire,action,오늘만큼은 직관을 믿고 결단을 내려도 좋은 결과가 따를 거예요,1
overall_A_hwa_ex_earth,intro,오늘은 모든 방면에서 기운이 크게 열리는 날입니다,1
overall_A_hwa_ex_earth,state,열정이 앞서 감정이 과열되기 쉬우며 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
overall_A_hwa_ex_earth,effect,좋은 기회가 연달아 이어지고 주변의 도움도 자연스럽게 따라오며,1
overall_A_hwa_ex_earth,action,좋은 흐름을 믿고 적극적으로 움직이면 오늘의 운을 최대로 살릴 수 있어요,1
money_A_hwa_ex_earth,intro,오늘 재물운이 강하게 흘러 이익이 자연스럽게 따릅니다,1
money_A_hwa_ex_earth,state,열정이 앞서 감정이 과열되기 쉬우며 흐린 기운이 속도를 늦추고 생각을 무겁게 만들 수 있으니,1
