code,type,text,weight
overall_A_mok_ex_water,intro,This is a day when the overall horoscope is filled with growth energy and opportunities for development.,1
overall_A_mok_ex_water,effect,All-round growth energy creates opportunities in all fields.,1
overall_A_mok_ex_water,action,"If you actively take on new challenges, good results will follow.",1
overall_A_mok_ex_water,state,"A strong will actively opens up new opportunities, and moist energy deeply refines the mind and opens clear vision.",1
overall_A_mok_ex_wood,intro,This is a day when the overall horoscope is filled with growth energy and opportunities for development.,1
overall_A_mok_ex_wood,effect,All-round growth energy creates opportunities in all fields.,1
overall_A_mok_ex_wood,action,"If you actively take on new challenges, good results will follow.",1
overall_A_mok_ex_wood,state,"A strong will actively opens up new opportunities, and a dynamic energy opens up new possibilities.",1
overall_A_su_df_earth,intro,"Everything flows naturally, making the entire day smooth.",1
overall_A_su_df_earth,effect,The uninterrupted flow of fortune brings all your efforts to fruition.,1
overall_A_su_df_earth,action,"If you go with the flow and move naturally, you will get the results you want.",1
overall_A_su_df_earth,state,"A solid center helps you maintain your direction without wavering, and a calm energy increases prudence, leading to good results.",1
overall_A_su_df_fire,intro,"Everything flows naturally, making the entire day smooth.",1
overall_A_su_df_fire,effect,The uninterrupted flow of fortune brings all your efforts to fruition.,1
overall_A_su_df_fire,action,"If you go with the flow and move naturally, you will get the results you want.",1
overall_A_su_df_fire,state,"A solid center keeps you in the right direction without wavering, and clear energy boosts vitality and creates a good flow.",1
overall_A_su_df_water,intro,"Everything flows naturally, making the entire day smooth.",1
overall_A_su_df_water,effect,The uninterrupted flow of fortune brings all your efforts to fruition.,1
overall_A_su_df_water,action,"If you go with the flow and move naturally, you will get the results you want.",1
overall_A_su_df_water,state,"A solid center helps you keep your direction without wavering, and moist energy deeply refines your mind and opens up clear vision.",1
overall_A_su_df_wood,intro,"Everything flows naturally, making the entire day smooth.",1
overall_A_su_df_wood,effect,The uninterrupted flow of fortune brings all your efforts to fruition.,1
overall_A_su_df_wood,action,"If you go with the flow and move naturally, you will get the results you want.",1
overall_A_su_df_wood,state,"A solid center maintains the direction without wavering, and dynamic energy opens up new possibilities.",1
overall_A_su_ex_earth,intro,"Everything flows naturally, making the entire day smooth.",1
overall_A_su_ex_earth,effect,The uninterrupted flow of fortune brings all your efforts to fruition.,1
overall_A_su_ex_earth,action,"If you go with the flow and move naturally, you will get the results you want.",1
overall_A_su_ex_earth,state,"Rich sensitivity leads to deep insight and helps in good judgment, and calm energy increases prudence, leading to good results.",1
overall_A_su_ex_fire,intro,"Everything flows naturally, making the entire day smooth.",1
overall_A_su_ex_fire,effect,The uninterrupted flow of fortune brings all your efforts to fruition.,1
overall_A_su_ex_fire,action,"If you go with the flow and move naturally, you will get the results you want.",1
overall_A_su_ex_fire,state,"Rich sensitivity leads to deep insight and helps in making good decisions, and clear energy increases vitality and creates a good flow.",1
overall_A_su_ex_water,intro,"Everything flows naturally, making the entire day smooth.",1
overall_A_su_ex_water,effect,The uninterrupted flow of fortune brings all your efforts to fruition.,1
overall_A_su_ex_water,action,"If you go with the flow and move naturally, you will get the results you want.",1
overall_A_su_ex_water,state,"Rich sensitivity leads to deep insight and helps in good judgment, and moist energy deeply refines the mind and opens clear vision.",1
overall_A_su_ex_wood,intro,"Everything flows naturally, making the entire day smooth.",1
overall_A_su_ex_wood,effect,The uninterrupted flow of fortune brings all your efforts to fruition.,1
overall_A_su_ex_wood,action,"If you go with the flow and move naturally, you will get the results you want.",1
overall_A_su_ex_wood,state,"Rich sensitivity leads to deep insight and helps in making good decisions, and dynamic energy opens up new possibilities.",1
overall_A_to_df_earth,intro,It is a peaceful and stable day with an overall calming energy overflowing throughout the day.,1
overall_A_to_df_earth,effect,A solid overall financial foundation guarantees stable performance in all fields.,1
overall_A_to_df_earth,action,"If you move carefully and consistently, you will achieve tangible results.",1
overall_A_to_df_earth,state,"A flexible attitude allows you to naturally accept new trends, and a calm energy increases prudence, leading to good results.",1
overall_A_to_df_fire,intro,It is a peaceful and stable day with an overall calming energy overflowing throughout the day.,1
overall_A_to_df_fire,effect,A solid overall financial foundation guarantees stable performance in all fields.,1
overall_A_to_df_fire,action,"If you move carefully and consistently, you will achieve tangible results.",1
overall_A_to_df_fire,state,"A flexible attitude allows you to naturally accept new trends, and clear energy increases vitality and creates a good flow.",1
overall_A_to_df_water,intro,It is a peaceful and stable day with an overall calming energy overflowing throughout the day.,1
overall_A_to_df_water,effect,A solid overall financial foundation guarantees stable performance in all fields.,1
overall_A_to_df_water,action,"If you move carefully and consistently, you will achieve tangible results.",1
overall_A_to_df_water,state,"A flexible attitude allows you to naturally accept new trends, and moist energy deeply refines your mind and opens up clear vision.",1
overall_A_to_df_wood,intro,It is a peaceful and stable day with an overall calming energy overflowing throughout the day.,1
overall_A_to_df_wood,effect,A solid overall financial foundation guarantees stable performance in all fields.,1
overall_A_to_df_wood,action,"If you move carefully and consistently, you will achieve tangible results.",1
overall_A_to_df_wood,state,"A flexible attitude allows you to naturally accept new trends, and a dynamic energy opens up new possibilities.",1
overall_A_to_ex_earth,intro,It is a peaceful and stable day with an overall calming energy overflowing throughout the day.,1
overall_A_to_ex_earth,effect,A solid overall financial foundation guarantees stable performance in all fields.,1
overall_A_to_ex_earth,action,"If you move carefully and consistently, you will achieve tangible results.",1
overall_A_to_ex_earth,state,"A strong sense of stability becomes a solid foundation for everything, and a calm energy increases prudence, leading to good results.",1
overall_A_to_ex_fire,intro,It is a peaceful and stable day with an overall calming energy overflowing throughout the day.,1
overall_A_to_ex_fire,effect,A solid overall financial foundation guarantees stable performance in all fields.,1
overall_A_to_ex_fire,action,"If you move carefully and consistently, you will achieve tangible results.",1
overall_A_to_ex_fire,state,"A strong sense of stability becomes a solid foundation for everything, and clear energy boosts vitality and creates a good flow.",1
overall_A_to_ex_water,intro,It is a peaceful and stable day with an overall calming energy overflowing throughout the day.,1
overall_A_to_ex_water,effect,A solid overall financial foundation guarantees stable performance in all fields.,1
overall_A_to_ex_water,action,"If you move carefully and consistently, you will achieve tangible results.",1
overall_A_to_ex_water,state,"A strong sense of stability becomes a solid foundation for everything, and moist energy deeply refines the mind and opens clear vision.",1
overall_A_to_ex_wood,intro,It is a peaceful and stable day with an overall calming energy overflowing throughout the day.,1
overall_A_to_ex_wood,effect,A solid overall financial foundation guarantees stable performance in all fields.,1
overall_A_to_ex_wood,action,"If you move carefully and consistently, you will achieve tangible results.",1
overall_A_to_ex_wood,state,"A strong sense of stability provides a solid foundation for everything, and dynamic energy opens up new possibilities.",1
overall_B,intro,"Today, the first half of the day goes smoothly and there is a good flow.",1
overall_B,intro,"Today, your energy will remain stable, allowing you to calmly pursue the things you want to do.",1
overall_B,effect,"If you pay a little more attention, there is a possibility that you will get results that exceed your expectations.",1
overall_B,effect,Big and small trends usually work in my favor.,1
overall_B,action,Efficiency will increase if you tackle the most important tasks first when you have good energy today.,1
overall_B,action,"Since you are more motivated than usual, try focusing on solving the tasks you have been putting off one by one.",1
overall_B_geum_df_earth,intro,The overall horoscope is good and most of the day flows smoothly.,1
overall_B_geum_df_earth,effect,Stable overall luck supports good results in key activities.,1
overall_B_geum_df_earth,action,Focus on important activities and build stable results.,1
overall_B_geum_df_earth,state,"Even if your determination becomes somewhat dull, the flow of daily life continues smoothly, and the cloudy energy adds to the calm atmosphere, creating a sense of tranquility.",1
overall_B_geum_df_fire,intro,The overall horoscope is good and most of the day flows smoothly.,1
overall_B_geum_df_fire,effect,Stable overall luck supports good results in key activities.,1
overall_B_geum_df_fire,action,Focus on important activities and build stable results.,1
overall_B_geum_df_fire,state,"Even if your determination becomes somewhat dull, the flow of your daily life continues smoothly, and the clear energy adds light vitality, creating a smooth flow.",1
overall_B_geum_df_water,intro,The overall horoscope is good and most of the day flows smoothly.,1
overall_B_geum_df_water,effect,Stable overall luck supports good results in key activities.,1
overall_B_geum_df_water,action,Focus on important activities and build stable results.,1
overall_B_geum_df_water,state,"Even if your determination becomes somewhat dull, the flow of your daily life continues smoothly, and the moist energy adds a calm lingering feeling to your emotions.",1
overall_B_geum_df_wood,intro,The overall horoscope is good and most of the day flows smoothly.,1
overall_B_geum_df_wood,effect,Stable overall luck supports good results in key activities.,1
overall_B_geum_df_wood,action,Focus on important activities and build stable results.,1
overall_B_geum_df_wood,state,"Even if your determination becomes somewhat dull, the flow of daily life continues smoothly and the slight energy of change adds appropriate stimulation.",1
overall_B_geum_ex_earth,intro,The overall horoscope is good and most of the day flows smoothly.,1
overall_B_geum_ex_earth,effect,Stable overall luck supports good results in key activities.,1
overall_B_geum_ex_earth,action,Focus on important activities and build stable results.,1
overall_B_geum_ex_earth,state,"Analytical judgment flows naturally at the usual pace, and the cloudy energy adds to the calm atmosphere, creating a sense of tranquility.",1
overall_B_geum_ex_fire,intro,The overall horoscope is good and most of the day flows smoothly.,1
overall_B_geum_ex_fire,effect,Stable overall luck supports good results in key activities.,1
overall_B_geum_ex_fire,action,Focus on important activities and build stable results.,1
overall_B_geum_ex_fire,state,"Analytical judgment naturally follows the usual pace, and the clear energy adds light vitality, creating a smooth flow.",1
overall_B_geum_ex_water,intro,The overall horoscope is good and most of the day flows smoothly.,1
overall_B_geum_ex_water,effect,Stable overall luck supports good results in key activities.,1
overall_B_geum_ex_water,action,Focus on important activities and build stable results.,1
overall_B_geum_ex_water,state,"Analytical judgment flows naturally at your usual pace, and the moist energy adds a calm lingering feeling to your emotions.",1
overall_B_geum_ex_wood,intro,The overall horoscope is good and most of the day flows smoothly.,1
overall_B_geum_ex_wood,effect,Stable overall luck supports good results in key activities.,1
overall_B_geum_ex_wood,action,Focus on important activities and build stable results.,1
overall_B_geum_ex_wood,state,"Analytical judgment naturally follows the usual pace, and the slight energy of change adds appropriate stimulation.",1
overall_B_hwa_df_earth,intro,It is a good day to be motivated as your overall energy remains above average.,1
overall_B_hwa_df_earth,effect,Sufficient energy produces balanced results in various fields.,1
overall_B_hwa_df_earth,action,"When you're full of energy, tackle the most important tasks first.",1
overall_B_hwa_df_earth,state,"Even though expressions are restrained, the stability of the relationship is easily maintained, and the cloudy energy adds to the calm atmosphere, leading to a sense of tranquility.",1
overall_B_hwa_df_fire,intro,It is a good day to be motivated as your overall energy remains above average.,1
overall_B_hwa_df_fire,effect,Sufficient energy produces balanced results in various fields.,1
overall_B_hwa_df_fire,action,"When you're full of energy, tackle the most important tasks first.",1
overall_B_hwa_df_fire,state,"Even if expressions are restrained, the stability of the relationship is easily maintained, and the clear energy adds light vitality, creating a smooth flow.",1
overall_B_hwa_df_water,intro,It is a good day to be motivated as your overall energy remains above average.,1
overall_B_hwa_df_water,effect,Sufficient energy produces balanced results in various fields.,1
overall_B_hwa_df_water,action,"When you're full of energy, tackle the most important tasks first.",1
overall_B_hwa_df_water,state,"Even if expressions are restrained, the stability of the relationship is easily maintained, and the moist energy adds a calm lingering feeling to the emotions.",1
overall_B_hwa_df_wood,intro,It is a good day to be motivated as your overall energy remains above average.,1
overall_B_hwa_df_wood,effect,Sufficient energy produces balanced results in various fields.,1
overall_B_hwa_df_wood,action,"When you're full of energy, tackle the most important tasks first.",1
overall_B_hwa_df_wood,state,"Even if expressions are restrained, the stability of the relationship is easily maintained, and the slight energy of change adds appropriate stimulation.",1
overall_B_hwa_ex_earth,intro,It is a good day to be motivated as your overall energy remains above average.,1
overall_B_hwa_ex_earth,effect,Sufficient energy produces balanced results in various fields.,1
overall_B_hwa_ex_earth,action,"When you're full of energy, tackle the most important tasks first.",1
overall_B_hwa_ex_earth,state,"Passion is alive, but balance is also maintained, leading to a stable day, and the cloudy energy adds a calm atmosphere, leading to serenity.",1
overall_B_hwa_ex_fire,intro,It is a good day to be motivated as your overall energy remains above average.,1
overall_B_hwa_ex_fire,effect,Sufficient energy produces balanced results in various fields.,1
overall_B_hwa_ex_fire,action,"When you're full of energy, tackle the most important tasks first.",1
overall_B_hwa_ex_fire,state,"Passion remains alive and balance is maintained, leading to a stable day, and clear energy adds light vitality, creating a smooth flow.",1
overall_B_hwa_ex_water,intro,It is a good day to be motivated as your overall energy remains above average.,1
overall_B_hwa_ex_water,effect,Sufficient energy produces balanced results in various fields.,1
overall_B_hwa_ex_water,action,"When you're full of energy, tackle the most important tasks first.",1
overall_B_hwa_ex_water,state,"Passion remains alive and balance is maintained, leading to a stable day, and the moist energy adds a calm lingering feeling to the emotions.",1
overall_B_hwa_ex_wood,intro,It is a good day to be motivated as your overall energy remains above average.,1
overall_B_hwa_ex_wood,effect,Sufficient energy produces balanced results in various fields.,1
overall_B_hwa_ex_wood,action,"When you're full of energy, tackle the most important tasks first.",1
overall_B_hwa_ex_wood,state,"Passion is alive and balanced, leading to a stable day, and the slight energy of change adds appropriate stimulation.",1
overall_B_mok_df_earth,intro,It is a day when comprehensive growth energy actively operates and overall development occurs.,1
overall_B_mok_df_earth,effect,"Growth energy is operating in various fields, leading to an overall upward trend.",1
overall_B_mok_df_earth,action,Continue your progress by actively seizing growth opportunities.,1
overall_B_mok_df_earth,state,"Even if you are cautious about trying new things, your daily life flows steadily, and the cloudy energy adds to the calm atmosphere, leading to a sense of tranquility.",1
overall_B_mok_df_fire,intro,It is a day when comprehensive growth energy actively operates and overall development occurs.,1
overall_B_mok_df_fire,effect,"Growth energy is operating in various fields, leading to an overall upward trend.",1
overall_B_mok_df_fire,action,Continue your progress by actively seizing growth opportunities.,1
overall_B_mok_df_fire,state,"Even if you are cautious when trying new things, your daily life flows steadily, and the clear energy adds light vitality, creating a smooth flow.",1
overall_B_mok_df_water,intro,It is a day when comprehensive growth energy actively operates and overall development occurs.,1
overall_B_mok_df_water,effect,"Growth energy is operating in various fields, leading to an overall upward trend.",1
overall_B_mok_df_water,action,Continue your progress by actively seizing growth opportunities.,1
overall_B_mok_df_water,state,"Even if you are cautious about trying new things, your daily life flows steadily and the moist energy adds a calm lingering feeling to your emotions.",1
overall_B_mok_df_wood,intro,It is a day when comprehensive growth energy actively operates and overall development occurs.,1
overall_B_mok_df_wood,effect,"Growth energy is operating in various fields, leading to an overall upward trend.",1
overall_B_mok_df_wood,action,Continue your progress by actively seizing growth opportunities.,1
overall_B_mok_df_wood,state,"Even if you are cautious about trying new things, your daily life flows steadily and the slight energy of change adds appropriate stimulation.",1
overall_B_mok_ex_earth,intro,It is a day when comprehensive growth energy actively operates and overall development occurs.,1
overall_B_mok_ex_earth,effect,"Growth energy is operating in various fields, leading to an overall upward trend.",1
overall_B_mok_ex_earth,action,Continue your progress by actively seizing growth opportunities.,1
overall_B_mok_ex_earth,state,"Steady motivation makes progress step by step, and the cloudy energy adds to the calm atmosphere, leading to tranquility.",1
overall_B_mok_ex_fire,intro,It is a day when comprehensive growth energy actively operates and overall development occurs.,1
overall_B_mok_ex_fire,effect,"Growth energy is operating in various fields, leading to an overall upward trend.",1
overall_B_mok_ex_fire,action,Continue your progress by actively seizing growth opportunities.,1
overall_B_mok_ex_fire,state,"Steady motivation makes progress step by step, and clear energy adds light vitality, creating a smooth flow.",1
overall_B_mok_ex_water,intro,It is a day when comprehensive growth energy actively operates and overall development occurs.,1
overall_B_mok_ex_water,effect,"Growth energy is operating in various fields, leading to an overall upward trend.",1
overall_B_mok_ex_water,action,Continue your progress by actively seizing growth opportunities.,1
overall_B_mok_ex_water,state,"Steady motivation makes progress step by step, and the moist energy adds a calm lingering feeling to the emotions.",1
overall_B_mok_ex_wood,intro,It is a day when comprehensive growth energy actively operates and overall development occurs.,1
overall_B_mok_ex_wood,effect,"Growth energy is operating in various fields, leading to an overall upward trend.",1
overall_B_mok_ex_wood,action,Continue your progress by actively seizing growth opportunities.,1
overall_B_mok_ex_wood,state,"Steady motivation makes ordinary progress step by step, and the weak energy of change adds appropriate stimulation.",1
overall_B_su_df_earth,intro,"The overall flow is steady, making the day an evenly good day.",1
overall_B_su_df_earth,effect,A smooth flow connects all activities smoothly.,1
overall_B_su_df_earth,action,"If you go with the flow and move according to plan, you can achieve the results you want.",1
overall_B_su_df_earth,state,"Although flexibility is somewhat lacking, the basic rhythm is maintained without difficulty, and the cloudy energy adds a calm atmosphere, leading to a sense of tranquility.",1
overall_B_su_df_fire,intro,"The overall flow is steady, making the day an evenly good day.",1
overall_B_su_df_fire,effect,A smooth flow connects all activities smoothly.,1
overall_B_su_df_fire,action,"If you go with the flow and move according to plan, you can achieve the results you want.",1
overall_B_su_df_fire,state,"Although flexibility is somewhat lacking, the basic rhythm is maintained without difficulty, and the clear energy adds light vitality, creating a smooth flow.",1
overall_B_su_df_water,intro,"The overall flow is steady, making the day an evenly good day.",1
overall_B_su_df_water,effect,A smooth flow connects all activities smoothly.,1
overall_B_su_df_water,action,"If you go with the flow and move according to plan, you can achieve the results you want.",1
overall_B_su_df_water,state,"Although it lacks flexibility, the basic rhythm is maintained without difficulty, and the moist energy adds a calm lingering feeling to the emotions.",1
overall_B_su_df_wood,intro,"The overall flow is steady, making the day an evenly good day.",1
overall_B_su_df_wood,effect,A smooth flow connects all activities smoothly.,1
overall_B_su_df_wood,action,"If you go with the flow and move according to plan, you can achieve the results you want.",1
overall_B_su_df_wood,state,"Although flexibility is somewhat lacking, the basic rhythm is maintained without difficulty, and the slight energy of change adds appropriate stimulation.",1
overall_B_su_ex_earth,intro,"The overall flow is steady, making the day an evenly good day.",1
overall_B_su_ex_earth,effect,A smooth flow connects all activities smoothly.,1
overall_B_su_ex_earth,action,"If you go with the flow and move according to plan, you can achieve the results you want.",1
overall_B_su_ex_earth,state,"The day is full of emotions, making it a more attentive day than usual, and the cloudy energy adds a calm atmosphere, leading to a sense of tranquility.",1
overall_B_su_ex_fire,intro,"The overall flow is steady, making the day an evenly good day.",1
overall_B_su_ex_fire,effect,A smooth flow connects all activities smoothly.,1
overall_B_su_ex_fire,action,"If you go with the flow and move according to plan, you can achieve the results you want.",1
overall_B_su_ex_fire,state,"The day is rich in emotions, making it a more attentive day than usual, and the clear energy adds light vitality, creating a smooth flow.",1
overall_B_su_ex_water,intro,"The overall flow is steady, making the day an evenly good day.",1
overall_B_su_ex_water,effect,A smooth flow connects all activities smoothly.,1
overall_B_su_ex_water,action,"If you go with the flow and move according to plan, you can achieve the results you want.",1
overall_B_su_ex_water,state,"The day is full of emotions, making you more attentive than usual, and the moist energy adds a calming aftertaste to your emotions.",1
overall_B_su_ex_wood,intro,"The overall flow is steady, making the day an evenly good day.",1
overall_B_su_ex_wood,effect,A smooth flow connects all activities smoothly.,1
overall_B_su_ex_wood,action,"If you go with the flow and move according to plan, you can achieve the results you want.",1
overall_B_su_ex_wood,state,"The day is full of emotions, making it a more attentive day than usual, and the slight energy of change adds appropriate stimulation.",1
overall_B_to_df_earth,intro,It is a day when overall stability is maintained and you can spend the day with peace of mind.,1
overall_B_to_df_earth,effect,Stable overall luck reduces unnecessary mistakes and increases performance.,1
overall_B_to_df_earth,action,Maintain your current sense of stability and move steadily.,1
overall_B_to_df_earth,state,"Even if the center of gravity is somewhat shaken, the balance of daily life is maintained without much trouble, and the cloudy energy adds to the calm atmosphere, leading to a sense of tranquility.",1
overall_B_to_df_fire,intro,It is a day when overall stability is maintained and you can spend the day with peace of mind.,1
overall_B_to_df_fire,effect,Stable overall luck reduces unnecessary mistakes and increases performance.,1
overall_B_to_df_fire,action,Maintain your current sense of stability and move steadily.,1
overall_B_to_df_fire,state,"Even if the center of gravity is somewhat shaken, the balance of daily life is maintained without much trouble, and the clear energy adds light vitality, creating a smooth flow.",1
overall_B_to_df_water,intro,It is a day when overall stability is maintained and you can spend the day with peace of mind.,1
overall_B_to_df_water,effect,Stable overall luck reduces unnecessary mistakes and increases performance.,1
overall_B_to_df_water,action,Maintain your current sense of stability and move steadily.,1
overall_B_to_df_water,state,"Even if your center of gravity is somewhat shaken, the balance of your daily life is maintained without much trouble, and the moist energy adds a calm lingering feeling to your emotions.",1
