code,type,text,weight
overall_A_hwa_df_fire,effect,A energia em todas as direções é maximizada e tudo corre bem.,1
overall_A_hwa_df_fire,action,Experimente hoje o que você mais tem vontade de fazer.,1
overall_A_hwa_df_fire,state,"Um eu interior calmo lhe dá o poder de expressar plenamente sua sinceridade, e a energia clara aumenta sua vitalidade e cria um bom fluxo.",1
overall_A_hwa_df_water,intro,É um dia claro com boas energias vindo de todas as direções.,1
overall_A_hwa_df_water,effect,A energia em todas as direções é maximizada e tudo corre bem.,1
overall_A_hwa_df_water,action,Experimente hoje o que você mais tem vontade de fazer.,1
overall_A_hwa_df_water,state,"Um eu interior calmo lhe dá o poder de expressar plenamente seus verdadeiros sentimentos, e a energia úmida refina profundamente sua mente e abre uma visão clara.",1
overall_A_hwa_df_wood,intro,É um dia claro com boas energias vindo de todas as direções.,1
overall_A_hwa_df_wood,effect,A energia em todas as direções é maximizada e tudo corre bem.,1
overall_A_hwa_df_wood,action,Experimente hoje o que você mais tem vontade de fazer.,1
overall_A_hwa_df_wood,state,"Um eu interior calmo lhe dá o poder de expressar plenamente sua sinceridade, e a energia dinâmica abre novas possibilidades.",1
overall_A_hwa_ex_earth,intro,É um dia claro com boas energias vindo de todas as direções.,1
overall_A_hwa_ex_earth,effect,A energia em todas as direções é maximizada e tudo corre bem.,1
overall_A_hwa_ex_earth,action,Experimente hoje o que você mais tem vontade de fazer.,1
overall_A_hwa_ex_earth,state,"A paixão transbordante aumenta muito o ímpeto e cria um bom fluxo, e a energia calma aumenta a prudência, levando a bons resultados.",1
overall_A_hwa_ex_fire,intro,É um dia claro com boas energias vindo de todas as direções.,1
overall_A_hwa_ex_fire,effect,A energia em todas as direções é maximizada e tudo corre bem.,1
overall_A_hwa_ex_fire,action,Experimente hoje o que você mais tem vontade de fazer.,1
overall_A_hwa_ex_fire,state,"A paixão transbordante aumenta muito a força motriz e cria um bom fluxo, e a energia clara aumenta a vitalidade e cria um bom fluxo.",1
overall_A_hwa_ex_water,intro,É um dia claro com boas energias vindo de todas as direções.,1
overall_A_hwa_ex_water,effect,A energia em todas as direções é maximizada e tudo corre bem.,1
overall_A_hwa_ex_water,action,Experimente hoje o que você mais tem vontade de fazer.,1
overall_A_hwa_ex_water,state,"A paixão transbordante aumenta muito a força motriz e cria um bom fluxo, e a energia úmida refina profundamente a mente e abre uma visão clara.",1
overall_A_hwa_ex_wood,intro,É um dia claro com boas energias vindo de todas as direções.,1
overall_A_hwa_ex_wood,effect,A energia em todas as direções é maximizada e tudo corre bem.,1
overall_A_hwa_ex_wood,action,Experimente hoje o que você mais tem vontade de fazer.,1
overall_A_hwa_ex_wood,state,"A paixão transbordante aumenta muito a força motriz, criando um bom fluxo, e a energia dinâmica abre novas possibilidades.",1
overall_A_mok_df_earth,intro,Este é um dia em que o horóscopo geral está repleto de energia de crescimento e oportunidades de desenvolvimento.,1
overall_A_mok_df_earth,effect,A energia de crescimento global cria oportunidades em todos os campos.,1
overall_A_mok_df_earth,action,"Se você assumir ativamente novos desafios, bons resultados virão.",1
overall_A_mok_df_earth,state,"Uma abordagem cautelosa, na verdade, cria um começo sólido, e uma energia calma aumenta a prudência, levando a bons resultados.",1
overall_A_mok_df_fire,intro,Este é um dia em que o horóscopo geral está repleto de energia de crescimento e oportunidades de desenvolvimento.,1
overall_A_mok_df_fire,effect,A energia de crescimento global cria oportunidades em todos os campos.,1
overall_A_mok_df_fire,action,"Se você assumir ativamente novos desafios, bons resultados virão.",1
overall_A_mok_df_fire,state,"Uma abordagem cautelosa, na verdade, cria um começo sólido, e a energia clara aumenta a vitalidade e cria um bom fluxo.",1
overall_A_mok_df_water,intro,Este é um dia em que o horóscopo geral está repleto de energia de crescimento e oportunidades de desenvolvimento.,1
overall_A_mok_df_water,effect,A energia de crescimento global cria oportunidades em todos os campos.,1
overall_A_mok_df_water,action,"Se você assumir ativamente novos desafios, bons resultados virão.",1
overall_A_mok_df_water,state,"Uma abordagem cautelosa, na verdade, cria um começo sólido, e a energia úmida refina profundamente a mente e abre uma visão clara.",1
overall_A_mok_df_wood,intro,Este é um dia em que o horóscopo geral está repleto de energia de crescimento e oportunidades de desenvolvimento.,1
overall_A_mok_df_wood,effect,A energia de crescimento global cria oportunidades em todos os campos.,1
overall_A_mok_df_wood,action,"Se você assumir ativamente novos desafios, bons resultados virão.",1
overall_A_mok_df_wood,state,Uma abordagem cautelosa cria um começo sólido e a energia dinâmica abre novas possibilidades.,1
overall_A_mok_ex_earth,intro,Este é um dia em que o horóscopo geral está repleto de energia de crescimento e oportunidades de desenvolvimento.,1
overall_A_mok_ex_earth,effect,A energia de crescimento global cria oportunidades em todos os campos.,1
overall_A_mok_ex_earth,action,"Se você assumir ativamente novos desafios, bons resultados virão.",1
overall_A_mok_ex_earth,state,"Uma vontade forte abre ativamente novas oportunidades e uma energia calma aumenta a prudência, levando a bons resultados.",1
overall_A_mok_ex_fire,intro,Este é um dia em que o horóscopo geral está repleto de energia de crescimento e oportunidades de desenvolvimento.,1
overall_A_mok_ex_fire,effect,A energia de crescimento global cria oportunidades em todos os campos.,1
overall_A_mok_ex_fire,action,"Se você assumir ativamente novos desafios, bons resultados virão.",1
overall_A_mok_ex_fire,state,"Uma vontade forte abre ativamente novas oportunidades, e a energia clara aumenta a vitalidade e cria um bom fluxo.",1
overall_A_mok_ex_water,intro,Este é um dia em que o horóscopo geral está repleto de energia de crescimento e oportunidades de desenvolvimento.,1
overall_A_mok_ex_water,effect,A energia de crescimento global cria oportunidades em todos os campos.,1
overall_A_mok_ex_water,action,"Se você assumir ativamente novos desafios, bons resultados virão.",1
overall_A_mok_ex_water,state,"Uma vontade forte abre ativamente novas oportunidades, e a energia úmida refina profundamente a mente e abre uma visão clara.",1
overall_A_mok_ex_wood,intro,Este é um dia em que o horóscopo geral está repleto de energia de crescimento e oportunidades de desenvolvimento.,1
overall_A_mok_ex_wood,effect,A energia de crescimento global cria oportunidades em todos os campos.,1
overall_A_mok_ex_wood,action,"Se você assumir ativamente novos desafios, bons resultados virão.",1
overall_A_mok_ex_wood,state,Uma vontade forte abre ativamente novas oportunidades e uma energia dinâmica abre novas possibilidades.,1
overall_A_su_df_earth,intro,"Tudo flui naturalmente, tornando o dia inteiro tranquilo.",1
overall_A_su_df_earth,effect,O fluxo ininterrupto da fortuna dá frutos a todos os seus esforços.,1
overall_A_su_df_earth,action,"Se você seguir o fluxo e se mover naturalmente, obterá os resultados desejados.",1
overall_A_su_df_earth,state,"Um centro sólido ajuda você a manter sua direção sem vacilar, e uma energia calma aumenta a prudência, levando a bons resultados.",1
overall_A_su_df_fire,intro,"Tudo flui naturalmente, tornando o dia inteiro tranquilo.",1
overall_A_su_df_fire,effect,O fluxo ininterrupto da fortuna dá frutos a todos os seus esforços.,1
overall_A_su_df_fire,action,"Se você seguir o fluxo e se mover naturalmente, obterá os resultados desejados.",1
overall_A_su_df_fire,state,"Um centro sólido mantém você na direção certa, sem vacilar, e a energia clara aumenta sua vitalidade e cria um bom fluxo.",1
overall_A_su_df_water,intro,"Tudo flui naturalmente, tornando o dia inteiro tranquilo.",1
overall_A_su_df_water,effect,O fluxo ininterrupto da fortuna dá frutos a todos os seus esforços.,1
overall_A_su_df_water,action,"Se você seguir o fluxo e se mover naturalmente, obterá os resultados desejados.",1
overall_A_su_df_water,state,"Um centro sólido ajuda você a manter sua direção sem vacilar, e a energia úmida refina profundamente sua mente e abre uma visão clara.",1
overall_A_su_df_wood,intro,"Tudo flui naturalmente, tornando o dia inteiro tranquilo.",1
overall_A_su_df_wood,effect,O fluxo ininterrupto da fortuna dá frutos a todos os seus esforços.,1
overall_A_su_df_wood,action,"Se você seguir o fluxo e se mover naturalmente, obterá os resultados desejados.",1
overall_A_su_df_wood,state,Um centro sólido mantém a direção sem vacilar e a energia dinâmica abre novas possibilidades.,1
overall_A_su_ex_earth,intro,"Tudo flui naturalmente, tornando o dia inteiro tranquilo.",1
overall_A_su_ex_earth,effect,O fluxo ininterrupto da fortuna dá frutos a todos os seus esforços.,1
overall_A_su_ex_earth,action,"Se você seguir o fluxo e se mover naturalmente, obterá os resultados desejados.",1
overall_A_su_ex_earth,state,"A sensibilidade rica leva a uma visão profunda e ajuda no bom senso, e a energia calma aumenta a prudência, levando a bons resultados.",1
overall_A_su_ex_fire,intro,"Tudo flui naturalmente, tornando o dia inteiro tranquilo.",1
overall_A_su_ex_fire,effect,O fluxo ininterrupto da fortuna dá frutos a todos os seus esforços.,1
overall_A_su_ex_fire,action,"Se você seguir o fluxo e se mover naturalmente, obterá os resultados desejados.",1
overall_A_su_ex_fire,state,"A sensibilidade rica leva a uma visão profunda e ajuda na tomada de boas decisões, e a energia clara aumenta a vitalidade e cria um bom fluxo.",1
overall_A_su_ex_water,intro,"Tudo flui naturalmente, tornando o dia inteiro tranquilo.",1
overall_A_su_ex_water,effect,O fluxo ininterrupto da fortuna dá frutos a todos os seus esforços.,1
overall_A_su_ex_water,action,"Se você seguir o fluxo e se mover naturalmente, obterá os resultados desejados.",1
overall_A_su_ex_water,state,"A sensibilidade rica leva a uma visão profunda e ajuda no bom senso, e a energia úmida refina profundamente a mente e abre uma visão clara.",1
overall_A_su_ex_wood,intro,"Tudo flui naturalmente, tornando o dia inteiro tranquilo.",1
overall_A_su_ex_wood,effect,O fluxo ininterrupto da fortuna dá frutos a todos os seus esforços.,1
overall_A_su_ex_wood,action,"Se você seguir o fluxo e se mover naturalmente, obterá os resultados desejados.",1
overall_A_su_ex_wood,state,"A sensibilidade rica leva a uma visão profunda e ajuda na tomada de boas decisões, e a energia dinâmica abre novas possibilidades.",1
overall_A_to_df_earth,intro,"É um dia tranquilo e estável, com uma energia calmante transbordando ao longo do dia.",1
overall_A_to_df_earth,effect,Uma base financeira global sólida garante um desempenho estável em todos os campos.,1
overall_A_to_df_earth,action,"Se você agir com cuidado e consistência, alcançará resultados tangíveis.",1
overall_A_to_df_earth,state,"Uma atitude flexível permite aceitar naturalmente as novas tendências, e uma energia calma aumenta a prudência, levando a bons resultados.",1
overall_A_to_df_fire,intro,"É um dia tranquilo e estável, com uma energia calmante transbordando ao longo do dia.",1
overall_A_to_df_fire,effect,Uma base financeira global sólida garante um desempenho estável em todos os campos.,1
overall_A_to_df_fire,action,"Se você agir com cuidado e consistência, alcançará resultados tangíveis.",1
overall_A_to_df_fire,state,"Uma atitude flexível permite que você aceite naturalmente as novas tendências, e a energia clara aumenta a vitalidade e cria um bom fluxo.",1
overall_A_to_df_water,intro,"É um dia tranquilo e estável, com uma energia calmante transbordando ao longo do dia.",1
overall_A_to_df_water,effect,Uma base financeira global sólida garante um desempenho estável em todos os campos.,1
overall_A_to_df_water,action,"Se você agir com cuidado e consistência, alcançará resultados tangíveis.",1
overall_A_to_df_water,state,"Uma atitude flexível permite que você aceite naturalmente as novas tendências, e a energia úmida refina profundamente sua mente e abre uma visão clara.",1
overall_A_to_df_wood,intro,"É um dia tranquilo e estável, com uma energia calmante transbordando ao longo do dia.",1
overall_A_to_df_wood,effect,Uma base financeira global sólida garante um desempenho estável em todos os campos.,1
overall_A_to_df_wood,action,"Se você agir com cuidado e consistência, alcançará resultados tangíveis.",1
overall_A_to_df_wood,state,"Uma atitude flexível permite aceitar naturalmente as novas tendências, e uma energia dinâmica abre novas possibilidades.",1
overall_A_to_ex_earth,intro,"É um dia tranquilo e estável, com uma energia calmante transbordando ao longo do dia.",1
overall_A_to_ex_earth,effect,Uma base financeira global sólida garante um desempenho estável em todos os campos.,1
overall_A_to_ex_earth,action,"Se você agir com cuidado e consistência, alcançará resultados tangíveis.",1
overall_A_to_ex_earth,state,"Um forte senso de estabilidade torna-se uma base sólida para tudo, e uma energia calma aumenta a prudência, levando a bons resultados.",1
overall_A_to_ex_fire,intro,"É um dia tranquilo e estável, com uma energia calmante transbordando ao longo do dia.",1
overall_A_to_ex_fire,effect,Uma base financeira global sólida garante um desempenho estável em todos os campos.,1
overall_A_to_ex_fire,action,"Se você agir com cuidado e consistência, alcançará resultados tangíveis.",1
overall_A_to_ex_fire,state,"Uma forte sensação de estabilidade torna-se uma base sólida para tudo, e a energia clara aumenta a vitalidade e cria um bom fluxo.",1
overall_A_to_ex_water,intro,"É um dia tranquilo e estável, com uma energia calmante transbordando ao longo do dia.",1
overall_A_to_ex_water,effect,Uma base financeira global sólida garante um desempenho estável em todos os campos.,1
overall_A_to_ex_water,action,"Se você agir com cuidado e consistência, alcançará resultados tangíveis.",1
overall_A_to_ex_water,state,"Uma forte sensação de estabilidade torna-se uma base sólida para tudo, e a energia úmida refina profundamente a mente e abre uma visão clara.",1
overall_A_to_ex_wood,intro,"É um dia tranquilo e estável, com uma energia calmante transbordando ao longo do dia.",1
overall_A_to_ex_wood,effect,Uma base financeira global sólida garante um desempenho estável em todos os campos.,1
overall_A_to_ex_wood,action,"Se você agir com cuidado e consistência, alcançará resultados tangíveis.",1
overall_A_to_ex_wood,state,"Uma forte sensação de estabilidade proporciona uma base sólida para tudo, e a energia dinâmica abre novas possibilidades.",1
overall_B,intro,Hoje a primeira metade do dia corre bem e o fluxo é bom.,1
overall_B,intro,"Hoje, sua energia permanecerá estável, permitindo que você prossiga com calma as coisas que deseja fazer.",1
overall_B,effect,"Se você prestar um pouco mais de atenção, existe a possibilidade de obter resultados que superem suas expectativas.",1
overall_B,effect,Grandes e pequenas tendências geralmente funcionam a seu favor.,1
overall_B,action,"A eficiência aumentará se você realizar primeiro as tarefas mais importantes, quando tiver boa energia hoje.",1
overall_B,action,"Como você está mais motivado do que o normal, tente se concentrar em resolver as tarefas que vem adiando, uma por uma.",1
overall_B_geum_df_earth,intro,O horóscopo geral é bom e a maior parte do dia flui suavemente.,1
overall_B_geum_df_earth,effect,A sorte geral estável apoia bons resultados em atividades importantes.,1
overall_B_geum_df_earth,action,Concentre-se em atividades importantes e construa resultados estáveis.,1
overall_B_geum_df_earth,state,"Mesmo que a sua determinação se torne um tanto monótona, o fluxo da vida diária continua suavemente e a energia turva contribui para a atmosfera calma, criando uma sensação de tranquilidade.",1
overall_B_geum_df_fire,intro,O horóscopo geral é bom e a maior parte do dia flui suavemente.,1
overall_B_geum_df_fire,effect,A sorte geral estável apoia bons resultados em atividades importantes.,1
overall_B_geum_df_fire,action,Concentre-se em atividades importantes e construa resultados estáveis.,1
overall_B_geum_df_fire,state,"Mesmo que sua determinação se torne um tanto monótona, o fluxo de sua vida diária continua suavemente e a energia clara acrescenta vitalidade leve, criando um fluxo suave.",1
overall_B_geum_df_water,intro,O horóscopo geral é bom e a maior parte do dia flui suavemente.,1
overall_B_geum_df_water,effect,A sorte geral estável apoia bons resultados em atividades importantes.,1
overall_B_geum_df_water,action,Concentre-se em atividades importantes e construa resultados estáveis.,1
overall_B_geum_df_water,state,"Mesmo que sua determinação se torne um tanto monótona, o fluxo de sua vida diária continua suavemente e a energia úmida acrescenta uma sensação de calma e persistência às suas emoções.",1
overall_B_geum_df_wood,intro,O horóscopo geral é bom e a maior parte do dia flui suavemente.,1
overall_B_geum_df_wood,effect,A sorte geral estável apoia bons resultados em atividades importantes.,1
overall_B_geum_df_wood,action,Concentre-se em atividades importantes e construa resultados estáveis.,1
overall_B_geum_df_wood,state,"Mesmo que a sua determinação se torne um tanto monótona, o fluxo da vida diária continua suavemente e a leve energia da mudança acrescenta o estímulo apropriado.",1
overall_B_geum_ex_earth,intro,O horóscopo geral é bom e a maior parte do dia flui suavemente.,1
overall_B_geum_ex_earth,effect,A sorte geral estável apoia bons resultados em atividades importantes.,1
overall_B_geum_ex_earth,action,Concentre-se em atividades importantes e construa resultados estáveis.,1
overall_B_geum_ex_earth,state,"O julgamento analítico flui naturalmente no ritmo habitual, e a energia turva contribui para a atmosfera calma, criando uma sensação de tranquilidade.",1
overall_B_geum_ex_fire,intro,O horóscopo geral é bom e a maior parte do dia flui suavemente.,1
overall_B_geum_ex_fire,effect,A sorte geral estável apoia bons resultados em atividades importantes.,1
overall_B_geum_ex_fire,action,Concentre-se em atividades importantes e construa resultados estáveis.,1
overall_B_geum_ex_fire,state,"O julgamento analítico segue naturalmente o ritmo habitual, e a energia clara acrescenta vitalidade luminosa, criando um fluxo suave.",1
overall_B_geum_ex_water,intro,O horóscopo geral é bom e a maior parte do dia flui suavemente.,1
overall_B_geum_ex_water,effect,A sorte geral estável apoia bons resultados em atividades importantes.,1
overall_B_geum_ex_water,action,Concentre-se em atividades importantes e construa resultados estáveis.,1
overall_B_geum_ex_water,state,"O julgamento analítico flui naturalmente em seu ritmo habitual, e a energia úmida acrescenta uma sensação de calma e persistência às suas emoções.",1
overall_B_geum_ex_wood,intro,O horóscopo geral é bom e a maior parte do dia flui suavemente.,1
overall_B_geum_ex_wood,effect,A sorte geral estável apoia bons resultados em atividades importantes.,1
overall_B_geum_ex_wood,action,Concentre-se em atividades importantes e construa resultados estáveis.,1
overall_B_geum_ex_wood,state,"O julgamento analítico segue naturalmente o ritmo habitual, e a leve energia da mudança acrescenta o estímulo apropriado.",1
overall_B_hwa_df_earth,intro,"É um bom dia para estar motivado, pois a sua energia geral permanece acima da média.",1
overall_B_hwa_df_earth,effect,Energia suficiente produz resultados equilibrados em vários campos.,1
overall_B_hwa_df_earth,action,"Quando estiver cheio de energia, resolva primeiro as tarefas mais importantes.",1
overall_B_hwa_df_earth,state,"Mesmo que as expressões sejam contidas, a estabilidade do relacionamento é facilmente mantida e a energia turva contribui para o ambiente calmo, levando a uma sensação de tranquilidade.",1
overall_B_hwa_df_fire,intro,"É um bom dia para estar motivado, pois a sua energia geral permanece acima da média.",1
overall_B_hwa_df_fire,effect,Energia suficiente produz resultados equilibrados em vários campos.,1
overall_B_hwa_df_fire,action,"Quando estiver cheio de energia, resolva primeiro as tarefas mais importantes.",1
overall_B_hwa_df_fire,state,"Mesmo que as expressões sejam contidas, a estabilidade do relacionamento é facilmente mantida e a energia clara acrescenta vitalidade leve, criando um fluxo suave.",1
overall_B_hwa_df_water,intro,"É um bom dia para estar motivado, pois a sua energia geral permanece acima da média.",1
overall_B_hwa_df_water,effect,Energia suficiente produz resultados equilibrados em vários campos.,1
overall_B_hwa_df_water,action,"Quando estiver cheio de energia, resolva primeiro as tarefas mais importantes.",1
overall_B_hwa_df_water,state,"Mesmo que as expressões sejam contidas, a estabilidade do relacionamento é facilmente mantida e a energia úmida acrescenta um sentimento calmo e persistente às emoções.",1
overall_B_hwa_df_wood,intro,"É um bom dia para estar motivado, pois a sua energia geral permanece acima da média.",1
overall_B_hwa_df_wood,effect,Energia suficiente produz resultados equilibrados em vários campos.,1
overall_B_hwa_df_wood,action,"Quando estiver cheio de energia, resolva primeiro as tarefas mais importantes.",1
overall_B_hwa_df_wood,state,"Mesmo que as expressões sejam contidas, a estabilidade do relacionamento é facilmente mantida e a leve energia da mudança acrescenta o estímulo apropriado.",1
overall_B_hwa_ex_earth,intro,"É um bom dia para estar motivado, pois a sua energia geral permanece acima da média.",1
overall_B_hwa_ex_earth,effect,Energia suficiente produz resultados equilibrados em vários campos.,1
overall_B_hwa_ex_earth,action,"Quando estiver cheio de energia, resolva primeiro as tarefas mais importantes.",1
overall_B_hwa_ex_earth,state,"A paixão está viva, mas o equilíbrio também é mantido, levando a um dia estável, e a energia turva acrescenta uma atmosfera calma, levando à serenidade.",1
overall_B_hwa_ex_fire,intro,"É um bom dia para estar motivado, pois a sua energia geral permanece acima da média.",1
overall_B_hwa_ex_fire,effect,Energia suficiente produz resultados equilibrados em vários campos.,1
overall_B_hwa_ex_fire,action,"Quando estiver cheio de energia, resolva primeiro as tarefas mais importantes.",1
overall_B_hwa_ex_fire,state,"A paixão permanece viva e o equilíbrio é mantido, levando a um dia estável, e a energia clara acrescenta vitalidade luminosa, criando um fluxo suave.",1
overall_B_hwa_ex_water,intro,"É um bom dia para estar motivado, pois a sua energia geral permanece acima da média.",1
overall_B_hwa_ex_water,effect,Energia suficiente produz resultados equilibrados em vários campos.,1
overall_B_hwa_ex_water,action,"Quando estiver cheio de energia, resolva primeiro as tarefas mais importantes.",1
overall_B_hwa_ex_water,state,"A paixão permanece viva e o equilíbrio é mantido, levando a um dia estável, e a energia úmida acrescenta uma sensação calma e persistente às emoções.",1
overall_B_hwa_ex_wood,intro,"É um bom dia para estar motivado, pois a sua energia geral permanece acima da média.",1
overall_B_hwa_ex_wood,effect,Energia suficiente produz resultados equilibrados em vários campos.,1
overall_B_hwa_ex_wood,action,"Quando estiver cheio de energia, resolva primeiro as tarefas mais importantes.",1
overall_B_hwa_ex_wood,state,"A paixão é viva e equilibrada, levando a um dia estável, e a leve energia da mudança acrescenta o estímulo apropriado.",1
overall_B_mok_df_earth,intro,É um dia em que a energia do crescimento abrangente opera ativamente e ocorre o desenvolvimento geral.,1
overall_B_mok_df_earth,effect,"A energia do crescimento está operando em vários campos, levando a uma tendência geral ascendente.",1
overall_B_mok_df_earth,action,Continue seu progresso aproveitando ativamente as oportunidades de crescimento.,1
overall_B_mok_df_earth,state,"Mesmo que você seja cauteloso ao tentar coisas novas, sua vida diária flui de forma constante e a energia turva contribui para a atmosfera calma, levando a uma sensação de tranquilidade.",1
overall_B_mok_df_fire,intro,É um dia em que a energia do crescimento abrangente opera ativamente e ocorre o desenvolvimento geral.,1
overall_B_mok_df_fire,effect,"A energia do crescimento está operando em vários campos, levando a uma tendência geral ascendente.",1
overall_B_mok_df_fire,action,Continue seu progresso aproveitando ativamente as oportunidades de crescimento.,1
overall_B_mok_df_fire,state,"Mesmo que você seja cauteloso ao tentar coisas novas, sua vida diária flui de forma constante e a energia clara adiciona vitalidade leve, criando um fluxo suave.",1
overall_B_mok_df_water,intro,É um dia em que a energia do crescimento abrangente opera ativamente e ocorre o desenvolvimento geral.,1
overall_B_mok_df_water,effect,"A energia do crescimento está operando em vários campos, levando a uma tendência geral ascendente.",1
overall_B_mok_df_water,action,Continue seu progresso aproveitando ativamente as oportunidades de crescimento.,1
overall_B_mok_df_water,state,"Mesmo que você seja cauteloso ao tentar coisas novas, sua vida diária flui de forma constante e a energia úmida acrescenta uma sensação de calma e persistência às suas emoções.",1
overall_B_mok_df_wood,intro,É um dia em que a energia do crescimento abrangente opera ativamente e ocorre o desenvolvimento geral.,1
overall_B_mok_df_wood,effect,"A energia do crescimento está operando em vários campos, levando a uma tendência geral ascendente.",1
overall_B_mok_df_wood,action,Continue seu progresso aproveitando ativamente as oportunidades de crescimento.,1
overall_B_mok_df_wood,state,"Mesmo que você seja cauteloso ao tentar coisas novas, sua vida diária flui de forma constante e a leve energia da mudança acrescenta o estímulo apropriado.",1
overall_B_mok_ex_earth,intro,É um dia em que a energia do crescimento abrangente opera ativamente e ocorre o desenvolvimento geral.,1
overall_B_mok_ex_earth,effect,"A energia do crescimento está operando em vários campos, levando a uma tendência geral ascendente.",1
overall_B_mok_ex_earth,action,Continue seu progresso aproveitando ativamente as oportunidades de crescimento.,1
overall_B_mok_ex_earth,state,"A motivação constante progride passo a passo, e a energia turva contribui para a atmosfera calma, levando à tranquilidade.",1
overall_B_mok_ex_fire,intro,É um dia em que a energia do crescimento abrangente opera ativamente e ocorre o desenvolvimento geral.,1
overall_B_mok_ex_fire,effect,"A energia do crescimento está operando em vários campos, levando a uma tendência geral ascendente.",1
