code,type,text,weight
overall_A_hwa_ex_fire,state,"Überströmende Leidenschaft erhöht die Antriebskraft erheblich und sorgt für einen guten Fluss, und klare Energie steigert die Vitalität und sorgt für einen guten Fluss.",1
overall_A_hwa_ex_water,intro,Es ist ein strahlender Tag mit guter Energie aus allen Richtungen.,1
overall_A_hwa_ex_water,effect,Die Energie in alle Richtungen wird maximiert und alles läuft gut.,1
overall_A_hwa_ex_water,action,"Probieren Sie noch heute aus, was Sie schon immer tun wollten.",1
overall_A_hwa_ex_water,state,"Die überströmende Leidenschaft erhöht die treibende Kraft erheblich und sorgt für einen guten Fluss, und die feuchte Energie verfeinert den Geist tief und öffnet eine klare Sicht.",1
overall_A_hwa_ex_wood,intro,Es ist ein strahlender Tag mit guter Energie aus allen Richtungen.,1
overall_A_hwa_ex_wood,effect,Die Energie in alle Richtungen wird maximiert und alles läuft gut.,1
overall_A_hwa_ex_wood,action,"Probieren Sie noch heute aus, was Sie schon immer tun wollten.",1
overall_A_hwa_ex_wood,state,"Überströmende Leidenschaft steigert die Antriebskraft enorm, sorgt für einen guten Fluss und dynamische Energie eröffnet neue Möglichkeiten.",1
overall_A_mok_df_earth,intro,"Dies ist ein Tag, an dem das Gesamthoroskop voller Wachstumsenergie und Entwicklungsmöglichkeiten ist.",1
overall_A_mok_df_earth,effect,Allseitige Wachstumsenergie schafft Chancen in allen Bereichen.,1
overall_A_mok_df_earth,action,"Wenn Sie neue Herausforderungen aktiv annehmen, werden sich gute Ergebnisse einstellen.",1
overall_A_mok_df_earth,state,"Ein vorsichtiger Ansatz schafft tatsächlich einen soliden Start, und eine ruhige Energie erhöht die Besonnenheit, was zu guten Ergebnissen führt.",1
overall_A_mok_df_fire,intro,"Dies ist ein Tag, an dem das Gesamthoroskop voller Wachstumsenergie und Entwicklungsmöglichkeiten ist.",1
overall_A_mok_df_fire,effect,Allseitige Wachstumsenergie schafft Chancen in allen Bereichen.,1
overall_A_mok_df_fire,action,"Wenn Sie neue Herausforderungen aktiv annehmen, werden sich gute Ergebnisse einstellen.",1
overall_A_mok_df_fire,state,"Ein behutsamer Ansatz sorgt tatsächlich für einen guten Start, klare Energie steigert die Vitalität und sorgt für einen guten Flow.",1
overall_A_mok_df_water,intro,"Dies ist ein Tag, an dem das Gesamthoroskop voller Wachstumsenergie und Entwicklungsmöglichkeiten ist.",1
overall_A_mok_df_water,effect,Allseitige Wachstumsenergie schafft Chancen in allen Bereichen.,1
overall_A_mok_df_water,action,"Wenn Sie neue Herausforderungen aktiv annehmen, werden sich gute Ergebnisse einstellen.",1
overall_A_mok_df_water,state,"Ein vorsichtiger Ansatz schafft tatsächlich einen soliden Anfang, und feuchte Energie verfeinert den Geist tiefgreifend und öffnet eine klare Sicht.",1
overall_A_mok_df_wood,intro,"Dies ist ein Tag, an dem das Gesamthoroskop voller Wachstumsenergie und Entwicklungsmöglichkeiten ist.",1
overall_A_mok_df_wood,effect,Allseitige Wachstumsenergie schafft Chancen in allen Bereichen.,1
overall_A_mok_df_wood,action,"Wenn Sie neue Herausforderungen aktiv annehmen, werden sich gute Ergebnisse einstellen.",1
overall_A_mok_df_wood,state,Ein vorsichtiger Ansatz schafft einen soliden Start und dynamische Energie eröffnet neue Möglichkeiten.,1
overall_A_mok_ex_earth,intro,"Dies ist ein Tag, an dem das Gesamthoroskop voller Wachstumsenergie und Entwicklungsmöglichkeiten ist.",1
overall_A_mok_ex_earth,effect,Allseitige Wachstumsenergie schafft Chancen in allen Bereichen.,1
overall_A_mok_ex_earth,action,"Wenn Sie neue Herausforderungen aktiv annehmen, werden sich gute Ergebnisse einstellen.",1
overall_A_mok_ex_earth,state,Ein starker Wille eröffnet aktiv neue Möglichkeiten und eine ruhige Energie steigert die Besonnenheit und führt zu guten Ergebnissen.,1
overall_A_mok_ex_fire,intro,"Dies ist ein Tag, an dem das Gesamthoroskop voller Wachstumsenergie und Entwicklungsmöglichkeiten ist.",1
overall_A_mok_ex_fire,effect,Allseitige Wachstumsenergie schafft Chancen in allen Bereichen.,1
overall_A_mok_ex_fire,action,"Wenn Sie neue Herausforderungen aktiv annehmen, werden sich gute Ergebnisse einstellen.",1
overall_A_mok_ex_fire,state,"Ein starker Wille eröffnet aktiv neue Möglichkeiten, klare Energie steigert die Vitalität und sorgt für einen guten Fluss.",1
overall_A_mok_ex_water,intro,"Dies ist ein Tag, an dem das Gesamthoroskop voller Wachstumsenergie und Entwicklungsmöglichkeiten ist.",1
overall_A_mok_ex_water,effect,Allseitige Wachstumsenergie schafft Chancen in allen Bereichen.,1
overall_A_mok_ex_water,action,"Wenn Sie neue Herausforderungen aktiv annehmen, werden sich gute Ergebnisse einstellen.",1
overall_A_mok_ex_water,state,"Ein starker Wille eröffnet aktiv neue Möglichkeiten, und feuchte Energie verfeinert den Geist tiefgreifend und eröffnet eine klare Sicht.",1
overall_A_mok_ex_wood,intro,"Dies ist ein Tag, an dem das Gesamthoroskop voller Wachstumsenergie und Entwicklungsmöglichkeiten ist.",1
overall_A_mok_ex_wood,effect,Allseitige Wachstumsenergie schafft Chancen in allen Bereichen.,1
overall_A_mok_ex_wood,action,"Wenn Sie neue Herausforderungen aktiv annehmen, werden sich gute Ergebnisse einstellen.",1
overall_A_mok_ex_wood,state,Ein starker Wille eröffnet aktiv neue Möglichkeiten und eine dynamische Energie eröffnet neue Möglichkeiten.,1
overall_A_su_df_earth,intro,Alles fließt auf natürliche Weise und macht den ganzen Tag reibungslos.,1
overall_A_su_df_earth,effect,Der ununterbrochene Glücksfluss bringt all Ihre Bemühungen zum Erfolg.,1
overall_A_su_df_earth,action,"Wenn Sie mit dem Strom schwimmen und sich natürlich bewegen, werden Sie die gewünschten Ergebnisse erzielen.",1
overall_A_su_df_earth,state,"Eine solide Mitte hilft Ihnen, die Richtung beizubehalten, ohne zu schwanken, und eine ruhige Energie steigert die Besonnenheit und führt zu guten Ergebnissen.",1
overall_A_su_df_fire,intro,Alles fließt auf natürliche Weise und macht den ganzen Tag reibungslos.,1
overall_A_su_df_fire,effect,Der ununterbrochene Glücksfluss bringt all Ihre Bemühungen zum Erfolg.,1
overall_A_su_df_fire,action,"Wenn Sie mit dem Strom schwimmen und sich natürlich bewegen, werden Sie die gewünschten Ergebnisse erzielen.",1
overall_A_su_df_fire,state,"Eine solide Mitte hält Sie auf dem richtigen Weg, ohne zu schwanken, und klare Energie steigert Ihre Vitalität und sorgt für einen guten Fluss.",1
overall_A_su_df_water,intro,Alles fließt auf natürliche Weise und macht den ganzen Tag reibungslos.,1
overall_A_su_df_water,effect,Der ununterbrochene Glücksfluss bringt all Ihre Bemühungen zum Erfolg.,1
overall_A_su_df_water,action,"Wenn Sie mit dem Strom schwimmen und sich natürlich bewegen, werden Sie die gewünschten Ergebnisse erzielen.",1
overall_A_su_df_water,state,"Eine solide Mitte hilft Ihnen, die Richtung beizubehalten, ohne zu schwanken, und feuchte Energie verfeinert Ihren Geist tiefgreifend und öffnet eine klare Sicht.",1
overall_A_su_df_wood,intro,Alles fließt auf natürliche Weise und macht den ganzen Tag reibungslos.,1
overall_A_su_df_wood,effect,Der ununterbrochene Glücksfluss bringt all Ihre Bemühungen zum Erfolg.,1
overall_A_su_df_wood,action,"Wenn Sie mit dem Strom schwimmen und sich natürlich bewegen, werden Sie die gewünschten Ergebnisse erzielen.",1
overall_A_su_df_wood,state,"Ein solides Zentrum behält die Richtung bei, ohne zu schwanken, und dynamische Energie eröffnet neue Möglichkeiten.",1
overall_A_su_ex_earth,intro,Alles fließt auf natürliche Weise und macht den ganzen Tag reibungslos.,1
overall_A_su_ex_earth,effect,Der ununterbrochene Glücksfluss bringt all Ihre Bemühungen zum Erfolg.,1
overall_A_su_ex_earth,action,"Wenn Sie mit dem Strom schwimmen und sich natürlich bewegen, werden Sie die gewünschten Ergebnisse erzielen.",1
overall_A_su_ex_earth,state,"Große Sensibilität führt zu tiefer Einsicht und trägt zu einem guten Urteilsvermögen bei, und ruhige Energie erhöht die Besonnenheit, was zu guten Ergebnissen führt.",1
overall_A_su_ex_fire,intro,Alles fließt auf natürliche Weise und macht den ganzen Tag reibungslos.,1
overall_A_su_ex_fire,effect,Der ununterbrochene Glücksfluss bringt all Ihre Bemühungen zum Erfolg.,1
overall_A_su_ex_fire,action,"Wenn Sie mit dem Strom schwimmen und sich natürlich bewegen, werden Sie die gewünschten Ergebnisse erzielen.",1
overall_A_su_ex_fire,state,"Reiche Sensibilität führt zu tiefer Einsicht und hilft, gute Entscheidungen zu treffen, und klare Energie steigert die Vitalität und sorgt für einen guten Fluss.",1
overall_A_su_ex_water,intro,Alles fließt auf natürliche Weise und macht den ganzen Tag reibungslos.,1
overall_A_su_ex_water,effect,Der ununterbrochene Glücksfluss bringt all Ihre Bemühungen zum Erfolg.,1
overall_A_su_ex_water,action,"Wenn Sie mit dem Strom schwimmen und sich natürlich bewegen, werden Sie die gewünschten Ergebnisse erzielen.",1
overall_A_su_ex_water,state,"Reiche Sensibilität führt zu tiefer Einsicht und hilft bei einem guten Urteilsvermögen, und feuchte Energie verfeinert den Geist tiefgreifend und öffnet eine klare Sicht.",1
overall_A_su_ex_wood,intro,Alles fließt auf natürliche Weise und macht den ganzen Tag reibungslos.,1
overall_A_su_ex_wood,effect,Der ununterbrochene Glücksfluss bringt all Ihre Bemühungen zum Erfolg.,1
overall_A_su_ex_wood,action,"Wenn Sie mit dem Strom schwimmen und sich natürlich bewegen, werden Sie die gewünschten Ergebnisse erzielen.",1
overall_A_su_ex_wood,state,"Reiche Sensibilität führt zu tiefer Einsicht und hilft, gute Entscheidungen zu treffen, und dynamische Energie eröffnet neue Möglichkeiten.",1
overall_A_to_df_earth,intro,"Es ist ein friedlicher und stabiler Tag mit einer insgesamt beruhigenden Energie, die den ganzen Tag über überströmt.",1
overall_A_to_df_earth,effect,Ein solides finanzielles Gesamtfundament garantiert stabile Leistungen in allen Bereichen.,1
overall_A_to_df_earth,action,"Wenn Sie sorgfältig und konsequent vorgehen, werden Sie greifbare Ergebnisse erzielen.",1
overall_A_to_df_earth,state,"Eine flexible Einstellung ermöglicht es Ihnen, neue Trends auf natürliche Weise zu akzeptieren, und eine ruhige Energie erhöht die Besonnenheit, was zu guten Ergebnissen führt.",1
overall_A_to_df_fire,intro,"Es ist ein friedlicher und stabiler Tag mit einer insgesamt beruhigenden Energie, die den ganzen Tag über überströmt.",1
overall_A_to_df_fire,effect,Ein solides finanzielles Gesamtfundament garantiert stabile Leistungen in allen Bereichen.,1
overall_A_to_df_fire,action,"Wenn Sie sorgfältig und konsequent vorgehen, werden Sie greifbare Ergebnisse erzielen.",1
overall_A_to_df_fire,state,"Eine flexible Einstellung ermöglicht es Ihnen, neue Trends ganz selbstverständlich anzunehmen, klare Energie steigert die Vitalität und sorgt für einen guten Flow.",1
overall_A_to_df_water,intro,"Es ist ein friedlicher und stabiler Tag mit einer insgesamt beruhigenden Energie, die den ganzen Tag über überströmt.",1
overall_A_to_df_water,effect,Ein solides finanzielles Gesamtfundament garantiert stabile Leistungen in allen Bereichen.,1
overall_A_to_df_water,action,"Wenn Sie sorgfältig und konsequent vorgehen, werden Sie greifbare Ergebnisse erzielen.",1
overall_A_to_df_water,state,"Eine flexible Einstellung ermöglicht es Ihnen, neue Trends auf natürliche Weise zu akzeptieren, und feuchte Energie verfeinert Ihren Geist tiefgreifend und eröffnet eine klare Sicht.",1
overall_A_to_df_wood,intro,"Es ist ein friedlicher und stabiler Tag mit einer insgesamt beruhigenden Energie, die den ganzen Tag über überströmt.",1
overall_A_to_df_wood,effect,Ein solides finanzielles Gesamtfundament garantiert stabile Leistungen in allen Bereichen.,1
overall_A_to_df_wood,action,"Wenn Sie sorgfältig und konsequent vorgehen, werden Sie greifbare Ergebnisse erzielen.",1
overall_A_to_df_wood,state,"Eine flexible Einstellung ermöglicht es Ihnen, neue Trends auf natürliche Weise zu akzeptieren, und eine dynamische Energie eröffnet neue Möglichkeiten.",1
overall_A_to_ex_earth,intro,"Es ist ein friedlicher und stabiler Tag mit einer insgesamt beruhigenden Energie, die den ganzen Tag über überströmt.",1
overall_A_to_ex_earth,effect,Ein solides finanzielles Gesamtfundament garantiert stabile Leistungen in allen Bereichen.,1
overall_A_to_ex_earth,action,"Wenn Sie sorgfältig und konsequent vorgehen, werden Sie greifbare Ergebnisse erzielen.",1
overall_A_to_ex_earth,state,"Ein starkes Gefühl der Stabilität wird zu einer soliden Grundlage für alles, und eine ruhige Energie steigert die Besonnenheit und führt zu guten Ergebnissen.",1
overall_A_to_ex_fire,intro,"Es ist ein friedlicher und stabiler Tag mit einer insgesamt beruhigenden Energie, die den ganzen Tag über überströmt.",1
overall_A_to_ex_fire,effect,Ein solides finanzielles Gesamtfundament garantiert stabile Leistungen in allen Bereichen.,1
overall_A_to_ex_fire,action,"Wenn Sie sorgfältig und konsequent vorgehen, werden Sie greifbare Ergebnisse erzielen.",1
overall_A_to_ex_fire,state,"Ein starkes Gefühl der Stabilität wird zu einer soliden Grundlage für alles, und klare Energie steigert die Vitalität und sorgt für einen guten Fluss.",1
overall_A_to_ex_water,intro,"Es ist ein friedlicher und stabiler Tag mit einer insgesamt beruhigenden Energie, die den ganzen Tag über überströmt.",1
overall_A_to_ex_water,effect,Ein solides finanzielles Gesamtfundament garantiert stabile Leistungen in allen Bereichen.,1
overall_A_to_ex_water,action,"Wenn Sie sorgfältig und konsequent vorgehen, werden Sie greifbare Ergebnisse erzielen.",1
overall_A_to_ex_water,state,"Ein starkes Gefühl der Stabilität wird zu einer soliden Grundlage für alles, und feuchte Energie verfeinert den Geist tiefgreifend und öffnet eine klare Sicht.",1
overall_A_to_ex_wood,intro,"Es ist ein friedlicher und stabiler Tag mit einer insgesamt beruhigenden Energie, die den ganzen Tag über überströmt.",1
overall_A_to_ex_wood,effect,Ein solides finanzielles Gesamtfundament garantiert stabile Leistungen in allen Bereichen.,1
overall_A_to_ex_wood,action,"Wenn Sie sorgfältig und konsequent vorgehen, werden Sie greifbare Ergebnisse erzielen.",1
overall_A_to_ex_wood,state,Ein starkes Gefühl der Stabilität bietet eine solide Grundlage für alles und dynamische Energie eröffnet neue Möglichkeiten.,1
overall_B,intro,Heute verläuft die erste Tageshälfte reibungslos und es herrscht ein guter Flow.,1
overall_B,intro,"Heute bleibt Ihre Energie stabil und Sie können in Ruhe den Dingen nachgehen, die Sie tun möchten.",1
overall_B,effect,"Wenn Sie etwas mehr Aufmerksamkeit schenken, besteht die Möglichkeit, dass Sie Ergebnisse erzielen, die Ihre Erwartungen übertreffen.",1
overall_B,effect,Große und kleine Trends wirken sich normalerweise zu Ihren Gunsten aus.,1
overall_B,action,"Die Effizienz steigt, wenn Sie heute mit guter Energie die wichtigsten Aufgaben zuerst in Angriff nehmen.",1
overall_B,action,"Da Sie motivierter als sonst sind, versuchen Sie, sich darauf zu konzentrieren, die Aufgaben, die Sie aufgeschoben haben, nacheinander zu lösen.",1
overall_B_geum_df_earth,intro,Das Gesamthoroskop ist gut und der Tag verläuft größtenteils reibungslos.,1
overall_B_geum_df_earth,effect,Stabiles Gesamtglück unterstützt gute Ergebnisse bei Schlüsselaktivitäten.,1
overall_B_geum_df_earth,action,Konzentrieren Sie sich auf wichtige Aktivitäten und erzielen Sie stabile Ergebnisse.,1
overall_B_geum_df_earth,state,"Auch wenn Ihre Entschlossenheit etwas nachlässt, geht der Alltag reibungslos weiter und die trübe Energie trägt zur ruhigen Atmosphäre bei und schafft ein Gefühl der Ruhe.",1
overall_B_geum_df_fire,intro,Das Gesamthoroskop ist gut und der Tag verläuft größtenteils reibungslos.,1
overall_B_geum_df_fire,effect,Stabiles Gesamtglück unterstützt gute Ergebnisse bei Schlüsselaktivitäten.,1
overall_B_geum_df_fire,action,Konzentrieren Sie sich auf wichtige Aktivitäten und erzielen Sie stabile Ergebnisse.,1
overall_B_geum_df_fire,state,"Selbst wenn Ihre Entschlossenheit etwas nachlässt, geht der Fluss Ihres täglichen Lebens reibungslos weiter, und die klare Energie fügt leichte Vitalität hinzu und sorgt für einen reibungslosen Fluss.",1
overall_B_geum_df_water,intro,Das Gesamthoroskop ist gut und der Tag verläuft größtenteils reibungslos.,1
overall_B_geum_df_water,effect,Stabiles Gesamtglück unterstützt gute Ergebnisse bei Schlüsselaktivitäten.,1
overall_B_geum_df_water,action,Konzentrieren Sie sich auf wichtige Aktivitäten und erzielen Sie stabile Ergebnisse.,1
overall_B_geum_df_water,state,"Selbst wenn Ihre Entschlossenheit etwas nachlässt, geht der Fluss Ihres täglichen Lebens reibungslos weiter und die feuchte Energie verleiht Ihren Emotionen ein ruhiges, anhaltendes Gefühl.",1
overall_B_geum_df_wood,intro,Das Gesamthoroskop ist gut und der Tag verläuft größtenteils reibungslos.,1
overall_B_geum_df_wood,effect,Stabiles Gesamtglück unterstützt gute Ergebnisse bei Schlüsselaktivitäten.,1
overall_B_geum_df_wood,action,Konzentrieren Sie sich auf wichtige Aktivitäten und erzielen Sie stabile Ergebnisse.,1
overall_B_geum_df_wood,state,"Selbst wenn Ihre Entschlossenheit etwas nachlässt, geht der Fluss des täglichen Lebens reibungslos weiter und die leichte Energie der Veränderung sorgt für die entsprechende Stimulation.",1
overall_B_geum_ex_earth,intro,Das Gesamthoroskop ist gut und der Tag verläuft größtenteils reibungslos.,1
overall_B_geum_ex_earth,effect,Stabiles Gesamtglück unterstützt gute Ergebnisse bei Schlüsselaktivitäten.,1
overall_B_geum_ex_earth,action,Konzentrieren Sie sich auf wichtige Aktivitäten und erzielen Sie stabile Ergebnisse.,1
overall_B_geum_ex_earth,state,"Das analytische Urteilsvermögen fließt ganz natürlich im gewohnten Tempo, und die trübe Energie trägt zur ruhigen Atmosphäre bei und schafft ein Gefühl der Ruhe.",1
overall_B_geum_ex_fire,intro,Das Gesamthoroskop ist gut und der Tag verläuft größtenteils reibungslos.,1
overall_B_geum_ex_fire,effect,Stabiles Gesamtglück unterstützt gute Ergebnisse bei Schlüsselaktivitäten.,1
overall_B_geum_ex_fire,action,Konzentrieren Sie sich auf wichtige Aktivitäten und erzielen Sie stabile Ergebnisse.,1
overall_B_geum_ex_fire,state,"Das analytische Urteil folgt natürlich dem gewohnten Tempo, und die klare Energie sorgt für leichte Vitalität und sorgt für einen reibungslosen Fluss.",1
overall_B_geum_ex_water,intro,Das Gesamthoroskop ist gut und der Tag verläuft größtenteils reibungslos.,1
overall_B_geum_ex_water,effect,Stabiles Gesamtglück unterstützt gute Ergebnisse bei Schlüsselaktivitäten.,1
overall_B_geum_ex_water,action,Konzentrieren Sie sich auf wichtige Aktivitäten und erzielen Sie stabile Ergebnisse.,1
overall_B_geum_ex_water,state,"Das analytische Urteilsvermögen fließt auf natürliche Weise in Ihrem gewohnten Tempo und die feuchte Energie verleiht Ihren Emotionen ein ruhiges, anhaltendes Gefühl.",1
overall_B_geum_ex_wood,intro,Das Gesamthoroskop ist gut und der Tag verläuft größtenteils reibungslos.,1
overall_B_geum_ex_wood,effect,Stabiles Gesamtglück unterstützt gute Ergebnisse bei Schlüsselaktivitäten.,1
overall_B_geum_ex_wood,action,Konzentrieren Sie sich auf wichtige Aktivitäten und erzielen Sie stabile Ergebnisse.,1
overall_B_geum_ex_wood,state,Das analytische Urteil folgt selbstverständlich dem gewohnten Tempo und die leichte Energie der Veränderung sorgt für entsprechende Anregung.,1
overall_B_hwa_df_earth,intro,"Es ist ein guter Tag, um motiviert zu sein, da Ihre Gesamtenergie über dem Durchschnitt bleibt.",1
overall_B_hwa_df_earth,effect,Ausreichend Energie führt in verschiedenen Bereichen zu ausgewogenen Ergebnissen.,1
