code,type,text,weight
overall_A_geum_df_water,state,"Sự phán đoán bình tĩnh làm tăng sự thận trọng và dẫn đến cái nhìn sâu sắc, và nguồn năng lượng mềm mại sẽ thanh lọc tâm trí một cách sâu sắc và mở ra tầm nhìn rõ ràng.",1
overall_A_geum_df_wood,intro,Hôm nay là một ngày mà mọi vận may của bạn đều rõ ràng và nhìn chung bạn đang ở trong trạng thái tốt nhất.,1
overall_A_geum_df_wood,effect,Sự may mắn tổng thể tăng mạnh tạo ra kết quả tốt trong mọi lĩnh vực.,1
overall_A_geum_df_wood,action,"Nếu bạn hành động táo bạo ngay hôm nay, kết quả sẽ vượt quá sự mong đợi của bạn.",1
overall_A_geum_df_wood,state,"Sự phán đoán bình tĩnh làm tăng sự khôn ngoan, dẫn đến cái nhìn sâu sắc và năng lượng năng động mở ra những khả năng mới.",1
overall_A_geum_ex_earth,intro,Hôm nay là một ngày mà mọi vận may của bạn đều rõ ràng và nhìn chung bạn đang ở trong trạng thái tốt nhất.,1
overall_A_geum_ex_earth,effect,Sự may mắn tổng thể tăng mạnh tạo ra kết quả tốt trong mọi lĩnh vực.,1
overall_A_geum_ex_earth,action,"Nếu bạn hành động táo bạo ngay hôm nay, kết quả sẽ vượt quá sự mong đợi của bạn.",1
overall_A_geum_ex_earth,state,"Khả năng phán đoán sắc bén xuyên suốt những điểm mấu chốt và đưa ra kết luận rõ ràng, năng lượng bình tĩnh làm tăng thêm sự thận trọng, dẫn đến kết quả tốt.",1
overall_A_geum_ex_fire,intro,Hôm nay là một ngày mà mọi vận may của bạn đều rõ ràng và nhìn chung bạn đang ở trong trạng thái tốt nhất.,1
overall_A_geum_ex_fire,effect,Sự may mắn tổng thể tăng mạnh tạo ra kết quả tốt trong mọi lĩnh vực.,1
overall_A_geum_ex_fire,action,"Nếu bạn hành động táo bạo ngay hôm nay, kết quả sẽ vượt quá sự mong đợi của bạn.",1
overall_A_geum_ex_fire,state,"Khả năng phán đoán sắc bén xuyên suốt cốt lõi và rút ra kết luận rõ ràng, năng lượng rõ ràng tăng cường sinh lực và tạo ra dòng chảy tốt.",1
overall_A_geum_ex_water,intro,Hôm nay là một ngày mà mọi vận may của bạn đều rõ ràng và nhìn chung bạn đang ở trong trạng thái tốt nhất.,1
overall_A_geum_ex_water,effect,Sự may mắn tổng thể tăng mạnh tạo ra kết quả tốt trong mọi lĩnh vực.,1
overall_A_geum_ex_water,action,"Nếu bạn hành động táo bạo ngay hôm nay, kết quả sẽ vượt quá sự mong đợi của bạn.",1
overall_A_geum_ex_water,state,"Khả năng phán đoán sắc bén xuyên thấu cốt lõi và đưa ra kết luận rõ ràng, năng lượng ẩm giúp tinh lọc sâu sắc tâm trí và mở ra tầm nhìn rõ ràng.",1
overall_A_geum_ex_wood,intro,Hôm nay là một ngày mà mọi vận may của bạn đều rõ ràng và nhìn chung bạn đang ở trong trạng thái tốt nhất.,1
overall_A_geum_ex_wood,effect,Sự may mắn tổng thể tăng mạnh tạo ra kết quả tốt trong mọi lĩnh vực.,1
overall_A_geum_ex_wood,action,"Nếu bạn hành động táo bạo ngay hôm nay, kết quả sẽ vượt quá sự mong đợi của bạn.",1
overall_A_geum_ex_wood,state,"Khả năng phán đoán sắc bén đi sâu vào cốt lõi và đưa ra kết luận rõ ràng, năng lượng năng động mở ra những khả năng mới.",1
overall_A_hwa_df_earth,intro,Đó là một ngày tươi sáng với năng lượng tốt đến từ mọi hướng.,1
overall_A_hwa_df_earth,effect,Năng lượng theo mọi hướng được phát huy tối đa và mọi việc diễn ra tốt đẹp.,1
overall_A_hwa_df_earth,action,Hôm nay hãy thử điều bạn muốn làm nhất.,1
overall_A_hwa_df_earth,state,"Nội tâm bình tĩnh mang lại cho bạn sức mạnh để thể hiện trọn vẹn sự chân thành của mình, và năng lượng bình tĩnh làm tăng sự thận trọng, dẫn đến kết quả tốt.",1
overall_A_hwa_df_fire,intro,Đó là một ngày tươi sáng với năng lượng tốt đến từ mọi hướng.,1
overall_A_hwa_df_fire,effect,Năng lượng theo mọi hướng được phát huy tối đa và mọi việc diễn ra tốt đẹp.,1
overall_A_hwa_df_fire,action,Hôm nay hãy thử điều bạn muốn làm nhất.,1
overall_A_hwa_df_fire,state,"Nội tâm bình tĩnh mang lại cho bạn sức mạnh để thể hiện trọn vẹn sự chân thành của mình, đồng thời nguồn năng lượng sáng rõ sẽ nâng cao sức sống của bạn và tạo ra một dòng chảy tốt đẹp.",1
overall_A_hwa_df_water,intro,Đó là một ngày tươi sáng với năng lượng tốt đến từ mọi hướng.,1
overall_A_hwa_df_water,effect,Năng lượng theo mọi hướng được phát huy tối đa và mọi việc diễn ra tốt đẹp.,1
overall_A_hwa_df_water,action,Hôm nay hãy thử điều bạn muốn làm nhất.,1
overall_A_hwa_df_water,state,Nội tâm bình tĩnh mang lại cho bạn sức mạnh để thể hiện trọn vẹn cảm xúc thật của mình và năng lượng ẩm sẽ thanh lọc tâm trí bạn một cách sâu sắc và mở ra tầm nhìn rõ ràng.,1
overall_A_hwa_df_wood,intro,Đó là một ngày tươi sáng với năng lượng tốt đến từ mọi hướng.,1
overall_A_hwa_df_wood,effect,Năng lượng theo mọi hướng được phát huy tối đa và mọi việc diễn ra tốt đẹp.,1
overall_A_hwa_df_wood,action,Hôm nay hãy thử điều bạn muốn làm nhất.,1
overall_A_hwa_df_wood,state,Nội tâm bình tĩnh mang lại cho bạn sức mạnh để thể hiện trọn vẹn sự chân thành của mình và năng lượng năng động sẽ mở ra những khả năng mới.,1
overall_A_hwa_ex_earth,intro,Đó là một ngày tươi sáng với năng lượng tốt đến từ mọi hướng.,1
overall_A_hwa_ex_earth,effect,Năng lượng theo mọi hướng được phát huy tối đa và mọi việc diễn ra tốt đẹp.,1
overall_A_hwa_ex_earth,action,Hôm nay hãy thử điều bạn muốn làm nhất.,1
overall_A_hwa_ex_earth,state,"Niềm đam mê dâng trào làm tăng đáng kể động lực và tạo ra một dòng chảy tốt, năng lượng bình tĩnh làm tăng sự thận trọng, dẫn đến kết quả tốt.",1
overall_A_hwa_ex_fire,intro,Đó là một ngày tươi sáng với năng lượng tốt đến từ mọi hướng.,1
overall_A_hwa_ex_fire,effect,Năng lượng theo mọi hướng được phát huy tối đa và mọi việc diễn ra tốt đẹp.,1
overall_A_hwa_ex_fire,action,Hôm nay hãy thử điều bạn muốn làm nhất.,1
overall_A_hwa_ex_fire,state,"Niềm đam mê dâng trào làm tăng đáng kể động lực và tạo ra một dòng chảy tốt, nguồn năng lượng sáng rõ làm tăng sức sống và tạo ra một dòng chảy tốt.",1
overall_A_hwa_ex_water,intro,Đó là một ngày tươi sáng với năng lượng tốt đến từ mọi hướng.,1
overall_A_hwa_ex_water,effect,Năng lượng theo mọi hướng được phát huy tối đa và mọi việc diễn ra tốt đẹp.,1
overall_A_hwa_ex_water,action,Hôm nay hãy thử điều bạn muốn làm nhất.,1
overall_A_hwa_ex_water,state,"Niềm đam mê dâng trào làm tăng đáng kể động lực và tạo ra một dòng chảy tốt, nguồn năng lượng mềm mại giúp thanh lọc tâm trí một cách sâu sắc và mở ra tầm nhìn rõ ràng.",1
overall_A_hwa_ex_wood,intro,Đó là một ngày tươi sáng với năng lượng tốt đến từ mọi hướng.,1
overall_A_hwa_ex_wood,effect,Năng lượng theo mọi hướng được phát huy tối đa và mọi việc diễn ra tốt đẹp.,1
overall_A_hwa_ex_wood,action,Hôm nay hãy thử điều bạn muốn làm nhất.,1
overall_A_hwa_ex_wood,state,"Niềm đam mê dâng trào làm tăng động lực lên rất nhiều, tạo ra dòng chảy tốt, năng lượng năng động mở ra những khả năng mới.",1
overall_A_mok_df_earth,intro,Đây là một ngày mà tử vi tổng thể tràn đầy năng lượng tăng trưởng và cơ hội phát triển.,1
overall_A_mok_df_earth,effect,Năng lượng tăng trưởng toàn diện tạo cơ hội trên mọi lĩnh vực.,1
overall_A_mok_df_earth,action,"Nếu bạn tích cực đón nhận những thử thách mới, kết quả tốt đẹp sẽ đến.",1
overall_A_mok_df_earth,state,"Một cách tiếp cận thận trọng thực sự tạo ra một khởi đầu vững chắc, và một năng lượng bình tĩnh làm tăng sự thận trọng, dẫn đến kết quả tốt.",1
overall_A_mok_df_fire,intro,Đây là một ngày mà tử vi tổng thể tràn đầy năng lượng tăng trưởng và cơ hội phát triển.,1
overall_A_mok_df_fire,effect,Năng lượng tăng trưởng toàn diện tạo cơ hội trên mọi lĩnh vực.,1
overall_A_mok_df_fire,action,"Nếu bạn tích cực đón nhận những thử thách mới, kết quả tốt đẹp sẽ đến.",1
overall_A_mok_df_fire,state,"Một cách tiếp cận thận trọng thực sự tạo ra một khởi đầu vững chắc, và năng lượng rõ ràng sẽ tăng cường sức sống và tạo ra một dòng chảy tốt.",1
overall_A_mok_df_water,intro,Đây là một ngày mà tử vi tổng thể tràn đầy năng lượng tăng trưởng và cơ hội phát triển.,1
overall_A_mok_df_water,effect,Năng lượng tăng trưởng toàn diện tạo cơ hội trên mọi lĩnh vực.,1
overall_A_mok_df_water,action,"Nếu bạn tích cực đón nhận những thử thách mới, kết quả tốt đẹp sẽ đến.",1
overall_A_mok_df_water,state,"Một cách tiếp cận thận trọng tạo ra một khởi đầu vững chắc, và năng lượng ẩm sẽ thanh lọc tâm trí một cách sâu sắc và mở ra tầm nhìn rõ ràng.",1
overall_A_mok_df_wood,intro,Đây là một ngày mà tử vi tổng thể tràn đầy năng lượng tăng trưởng và cơ hội phát triển.,1
overall_A_mok_df_wood,effect,Năng lượng tăng trưởng toàn diện tạo cơ hội trên mọi lĩnh vực.,1
overall_A_mok_df_wood,action,"Nếu bạn tích cực đón nhận những thử thách mới, kết quả tốt đẹp sẽ đến.",1
overall_A_mok_df_wood,state,"Cách tiếp cận thận trọng tạo nên sự khởi đầu vững chắc, năng lượng năng động mở ra những khả năng mới.",1
overall_A_mok_ex_earth,intro,Đây là một ngày mà tử vi tổng thể tràn đầy năng lượng tăng trưởng và cơ hội phát triển.,1
overall_A_mok_ex_earth,effect,Năng lượng tăng trưởng toàn diện tạo cơ hội trên mọi lĩnh vực.,1
overall_A_mok_ex_earth,action,"Nếu bạn tích cực đón nhận những thử thách mới, kết quả tốt đẹp sẽ đến.",1
overall_A_mok_ex_earth,state,"Một ý chí mạnh mẽ sẽ tích cực mở ra những cơ hội mới, và một năng lượng bình tĩnh làm tăng sự thận trọng, dẫn đến kết quả tốt.",1
overall_A_mok_ex_fire,intro,Đây là một ngày mà tử vi tổng thể tràn đầy năng lượng tăng trưởng và cơ hội phát triển.,1
overall_A_mok_ex_fire,effect,Năng lượng tăng trưởng toàn diện tạo cơ hội trên mọi lĩnh vực.,1
overall_A_mok_ex_fire,action,"Nếu bạn tích cực đón nhận những thử thách mới, kết quả tốt đẹp sẽ đến.",1
overall_A_mok_ex_fire,state,"Ý chí mạnh mẽ sẽ tích cực mở ra những cơ hội mới, nguồn năng lượng sáng rõ làm tăng sinh lực và tạo nên dòng chảy tốt đẹp.",1
overall_A_mok_ex_water,intro,Đây là một ngày mà tử vi tổng thể tràn đầy năng lượng tăng trưởng và cơ hội phát triển.,1
overall_A_mok_ex_water,effect,Năng lượng tăng trưởng toàn diện tạo cơ hội trên mọi lĩnh vực.,1
overall_A_mok_ex_water,action,"Nếu bạn tích cực đón nhận những thử thách mới, kết quả tốt đẹp sẽ đến.",1
overall_A_mok_ex_water,state,"Ý chí mạnh mẽ sẽ tích cực mở ra những cơ hội mới, năng lượng ẩm sẽ rèn luyện tâm trí một cách sâu sắc và mở ra tầm nhìn rõ ràng.",1
overall_A_mok_ex_wood,intro,Đây là một ngày mà tử vi tổng thể tràn đầy năng lượng tăng trưởng và cơ hội phát triển.,1
overall_A_mok_ex_wood,effect,Năng lượng tăng trưởng toàn diện tạo cơ hội trên mọi lĩnh vực.,1
overall_A_mok_ex_wood,action,"Nếu bạn tích cực đón nhận những thử thách mới, kết quả tốt đẹp sẽ đến.",1
overall_A_mok_ex_wood,state,"Một ý chí mạnh mẽ sẽ tích cực mở ra những cơ hội mới, và một năng lượng năng động sẽ mở ra những khả năng mới.",1
overall_A_su_df_earth,intro,"Mọi thứ trôi chảy một cách tự nhiên, khiến cả ngày trôi qua trôi chảy.",1
overall_A_su_df_earth,effect,Dòng vận may không ngừng nghỉ sẽ mang lại thành quả cho mọi nỗ lực của bạn.,1
overall_A_su_df_earth,action,"Nếu bạn đi theo dòng chảy và di chuyển một cách tự nhiên, bạn sẽ nhận được kết quả như mong muốn.",1
overall_A_su_df_earth,state,"Một trung tâm vững chắc giúp bạn duy trì phương hướng của mình mà không dao động, và một năng lượng bình tĩnh làm tăng sự thận trọng, dẫn đến kết quả tốt.",1
overall_A_su_df_fire,intro,"Mọi thứ trôi chảy một cách tự nhiên, khiến cả ngày trôi qua trôi chảy.",1
overall_A_su_df_fire,effect,Dòng vận may không ngừng nghỉ sẽ mang lại thành quả cho mọi nỗ lực của bạn.,1
overall_A_su_df_fire,action,"Nếu bạn đi theo dòng chảy và di chuyển một cách tự nhiên, bạn sẽ nhận được kết quả như mong muốn.",1
overall_A_su_df_fire,state,"Một trung tâm vững chắc giúp bạn đi đúng hướng mà không dao động, và nguồn năng lượng sáng rõ sẽ tăng cường sinh lực và tạo ra một dòng chảy tốt.",1
overall_A_su_df_water,intro,"Mọi thứ trôi chảy một cách tự nhiên, khiến cả ngày trôi qua trôi chảy.",1
overall_A_su_df_water,effect,Dòng vận may không ngừng nghỉ sẽ mang lại thành quả cho mọi nỗ lực của bạn.,1
overall_A_su_df_water,action,"Nếu bạn đi theo dòng chảy và di chuyển một cách tự nhiên, bạn sẽ nhận được kết quả như mong muốn.",1
overall_A_su_df_water,state,"Một trung tâm vững chắc giúp bạn giữ vững phương hướng mà không dao động, và năng lượng ẩm sẽ thanh lọc tâm trí bạn một cách sâu sắc và mở ra tầm nhìn rõ ràng.",1
overall_A_su_df_wood,intro,"Mọi thứ trôi chảy một cách tự nhiên, khiến cả ngày trôi qua trôi chảy.",1
overall_A_su_df_wood,effect,Dòng vận may không ngừng nghỉ sẽ mang lại thành quả cho mọi nỗ lực của bạn.,1
overall_A_su_df_wood,action,"Nếu bạn đi theo dòng chảy và di chuyển một cách tự nhiên, bạn sẽ nhận được kết quả như mong muốn.",1
overall_A_su_df_wood,state,"Một trung tâm vững chắc duy trì phương hướng mà không dao động, và năng lượng động mở ra những khả năng mới.",1
overall_A_su_ex_earth,intro,"Mọi thứ trôi chảy một cách tự nhiên, khiến cả ngày trôi qua trôi chảy.",1
overall_A_su_ex_earth,effect,Dòng vận may không ngừng nghỉ sẽ mang lại thành quả cho mọi nỗ lực của bạn.,1
overall_A_su_ex_earth,action,"Nếu bạn đi theo dòng chảy và di chuyển một cách tự nhiên, bạn sẽ nhận được kết quả như mong muốn.",1
overall_A_su_ex_earth,state,"Sự nhạy cảm phong phú dẫn đến cái nhìn sâu sắc và giúp phán đoán tốt, năng lượng bình tĩnh làm tăng sự thận trọng, dẫn đến kết quả tốt.",1
overall_A_su_ex_fire,intro,"Mọi thứ trôi chảy một cách tự nhiên, khiến cả ngày trôi qua trôi chảy.",1
overall_A_su_ex_fire,effect,Dòng vận may không ngừng nghỉ sẽ mang lại thành quả cho mọi nỗ lực của bạn.,1
overall_A_su_ex_fire,action,"Nếu bạn đi theo dòng chảy và di chuyển một cách tự nhiên, bạn sẽ nhận được kết quả như mong muốn.",1
overall_A_su_ex_fire,state,"Sự nhạy cảm phong phú dẫn đến cái nhìn sâu sắc và giúp đưa ra những quyết định đúng đắn, đồng thời năng lượng rõ ràng làm tăng sức sống và tạo ra một dòng chảy tốt.",1
overall_A_su_ex_water,intro,"Mọi thứ trôi chảy một cách tự nhiên, khiến cả ngày trôi qua trôi chảy.",1
overall_A_su_ex_water,effect,Dòng vận may không ngừng nghỉ sẽ mang lại thành quả cho mọi nỗ lực của bạn.,1
overall_A_su_ex_water,action,"Nếu bạn đi theo dòng chảy và di chuyển một cách tự nhiên, bạn sẽ nhận được kết quả như mong muốn.",1
overall_A_su_ex_water,state,"Sự nhạy cảm phong phú dẫn đến cái nhìn sâu sắc và giúp phán đoán tốt, đồng thời năng lượng ẩm giúp thanh lọc tâm trí một cách sâu sắc và mở ra tầm nhìn rõ ràng.",1
overall_A_su_ex_wood,intro,"Mọi thứ trôi chảy một cách tự nhiên, khiến cả ngày trôi qua trôi chảy.",1
overall_A_su_ex_wood,effect,Dòng vận may không ngừng nghỉ sẽ mang lại thành quả cho mọi nỗ lực của bạn.,1
overall_A_su_ex_wood,action,"Nếu bạn đi theo dòng chảy và di chuyển một cách tự nhiên, bạn sẽ nhận được kết quả như mong muốn.",1
overall_A_su_ex_wood,state,"Sự nhạy cảm phong phú dẫn đến cái nhìn sâu sắc và giúp đưa ra những quyết định đúng đắn, đồng thời năng lượng năng động mở ra những khả năng mới.",1
overall_A_to_df_earth,intro,Đó là một ngày yên bình và ổn định với một nguồn năng lượng êm dịu tổng thể tràn ngập suốt cả ngày.,1
overall_A_to_df_earth,effect,Nền tảng tài chính tổng thể vững chắc đảm bảo hoạt động ổn định trong mọi lĩnh vực.,1
overall_A_to_df_earth,action,"Nếu bạn di chuyển cẩn thận và nhất quán, bạn sẽ đạt được kết quả rõ ràng.",1
overall_A_to_df_earth,state,"Một thái độ linh hoạt cho phép bạn chấp nhận những xu hướng mới một cách tự nhiên, và năng lượng bình tĩnh sẽ làm tăng sự thận trọng, dẫn đến kết quả tốt.",1
overall_A_to_df_fire,intro,Đó là một ngày yên bình và ổn định với một nguồn năng lượng êm dịu tổng thể tràn ngập suốt cả ngày.,1
overall_A_to_df_fire,effect,Nền tảng tài chính tổng thể vững chắc đảm bảo hoạt động ổn định trong mọi lĩnh vực.,1
overall_A_to_df_fire,action,"Nếu bạn di chuyển cẩn thận và nhất quán, bạn sẽ đạt được kết quả rõ ràng.",1
overall_A_to_df_fire,state,"Một thái độ linh hoạt cho phép bạn chấp nhận những xu hướng mới một cách tự nhiên, năng lượng rõ ràng làm tăng sức sống và tạo ra một dòng chảy tốt.",1
overall_A_to_df_water,intro,Đó là một ngày yên bình và ổn định với một nguồn năng lượng êm dịu tổng thể tràn ngập suốt cả ngày.,1
overall_A_to_df_water,effect,Nền tảng tài chính tổng thể vững chắc đảm bảo hoạt động ổn định trong mọi lĩnh vực.,1
overall_A_to_df_water,action,"Nếu bạn di chuyển cẩn thận và nhất quán, bạn sẽ đạt được kết quả rõ ràng.",1
overall_A_to_df_water,state,"Một thái độ linh hoạt cho phép bạn chấp nhận các xu hướng mới một cách tự nhiên, và năng lượng ẩm sẽ thanh lọc tâm trí một cách sâu sắc và mở ra tầm nhìn rõ ràng.",1
overall_A_to_df_wood,intro,Đó là một ngày yên bình và ổn định với một nguồn năng lượng êm dịu tổng thể tràn ngập suốt cả ngày.,1
overall_A_to_df_wood,effect,Nền tảng tài chính tổng thể vững chắc đảm bảo hoạt động ổn định trong mọi lĩnh vực.,1
overall_A_to_df_wood,action,"Nếu bạn di chuyển cẩn thận và nhất quán, bạn sẽ đạt được kết quả rõ ràng.",1
overall_A_to_df_wood,state,Một thái độ linh hoạt cho phép bạn chấp nhận những xu hướng mới một cách tự nhiên và năng lượng năng động sẽ mở ra những khả năng mới.,1
overall_A_to_ex_earth,intro,Đó là một ngày yên bình và ổn định với một nguồn năng lượng êm dịu tổng thể tràn ngập suốt cả ngày.,1
overall_A_to_ex_earth,effect,Nền tảng tài chính tổng thể vững chắc đảm bảo hoạt động ổn định trong mọi lĩnh vực.,1
overall_A_to_ex_earth,action,"Nếu bạn di chuyển cẩn thận và nhất quán, bạn sẽ đạt được kết quả rõ ràng.",1
overall_A_to_ex_earth,state,"Một cảm giác ổn định mạnh mẽ trở thành nền tảng vững chắc cho mọi việc, và một năng lượng bình tĩnh làm tăng tính thận trọng, dẫn đến kết quả tốt.",1
overall_A_to_ex_fire,intro,Đó là một ngày yên bình và ổn định với một nguồn năng lượng êm dịu tổng thể tràn ngập suốt cả ngày.,1
overall_A_to_ex_fire,effect,Nền tảng tài chính tổng thể vững chắc đảm bảo hoạt động ổn định trong mọi lĩnh vực.,1
overall_A_to_ex_fire,action,"Nếu bạn di chuyển cẩn thận và nhất quán, bạn sẽ đạt được kết quả rõ ràng.",1
overall_A_to_ex_fire,state,"Cảm giác ổn định mạnh mẽ trở thành nền tảng vững chắc cho mọi thứ, nguồn năng lượng sáng rõ tăng cường sức sống và tạo ra một dòng chảy tốt.",1
overall_A_to_ex_water,intro,Đó là một ngày yên bình và ổn định với một nguồn năng lượng êm dịu tổng thể tràn ngập suốt cả ngày.,1
overall_A_to_ex_water,effect,Nền tảng tài chính tổng thể vững chắc đảm bảo hoạt động ổn định trong mọi lĩnh vực.,1
overall_A_to_ex_water,action,"Nếu bạn di chuyển cẩn thận và nhất quán, bạn sẽ đạt được kết quả rõ ràng.",1
overall_A_to_ex_water,state,"Cảm giác ổn định mạnh mẽ trở thành nền tảng vững chắc cho mọi thứ, và năng lượng ẩm sẽ thanh lọc tâm trí một cách sâu sắc và mở ra tầm nhìn rõ ràng.",1
overall_A_to_ex_wood,intro,Đó là một ngày yên bình và ổn định với một nguồn năng lượng êm dịu tổng thể tràn ngập suốt cả ngày.,1
overall_A_to_ex_wood,effect,Nền tảng tài chính tổng thể vững chắc đảm bảo hoạt động ổn định trong mọi lĩnh vực.,1
overall_A_to_ex_wood,action,"Nếu bạn di chuyển cẩn thận và nhất quán, bạn sẽ đạt được kết quả rõ ràng.",1
overall_A_to_ex_wood,state,Cảm giác ổn định mạnh mẽ mang lại nền tảng vững chắc cho mọi thứ và năng lượng năng động mở ra những khả năng mới.,1
overall_B,intro,"Hôm nay, nửa đầu ngày diễn ra suôn sẻ và mọi việc diễn ra tốt đẹp.",1
overall_B,intro,"Hôm nay, năng lượng của bạn sẽ ổn định, giúp bạn bình tĩnh theo đuổi những điều mình muốn.",1
overall_B,effect,"Nếu chú ý hơn một chút, rất có thể bạn sẽ nhận được kết quả vượt xa sự mong đợi của mình.",1
overall_B,effect,Các xu hướng lớn và nhỏ thường có lợi cho bạn.,1
overall_B,action,Hiệu quả sẽ tăng lên nếu bạn giải quyết những nhiệm vụ quan trọng nhất trước khi bạn có năng lượng tốt ngày hôm nay.,1
overall_B,action,Vì bạn có nhiều động lực hơn bình thường nên hãy thử tập trung giải quyết từng nhiệm vụ mà bạn đang trì hoãn.,1
overall_B_geum_df_earth,intro,Tử vi tổng thể tốt và hầu hết thời gian trong ngày đều trôi chảy.,1
overall_B_geum_df_earth,effect,Vận may tổng thể ổn định hỗ trợ kết quả tốt trong các hoạt động quan trọng.,1
overall_B_geum_df_earth,action,Tập trung vào các hoạt động quan trọng và xây dựng kết quả ổn định.,1
overall_B_geum_df_earth,state,"Ngay cả khi quyết tâm của bạn trở nên mờ mịt, dòng chảy của cuộc sống hàng ngày vẫn tiếp tục suôn sẻ, và năng lượng mây mù làm tăng thêm bầu không khí tĩnh lặng, tạo cảm giác yên bình.",1
overall_B_geum_df_fire,intro,Tử vi tổng thể tốt và hầu hết thời gian trong ngày đều trôi chảy.,1
overall_B_geum_df_fire,effect,Vận may tổng thể ổn định hỗ trợ kết quả tốt trong các hoạt động quan trọng.,1
overall_B_geum_df_fire,action,Tập trung vào các hoạt động quan trọng và xây dựng kết quả ổn định.,1
overall_B_geum_df_fire,state,"Ngay cả khi quyết tâm của bạn trở nên mờ mịt, dòng chảy cuộc sống hàng ngày của bạn vẫn tiếp tục suôn sẻ, và nguồn năng lượng sáng rõ tiếp thêm sức sống nhẹ nhàng, tạo nên một dòng chảy trôi chảy.",1
overall_B_geum_df_water,intro,Tử vi tổng thể tốt và hầu hết thời gian trong ngày đều trôi chảy.,1
overall_B_geum_df_water,effect,Vận may tổng thể ổn định hỗ trợ kết quả tốt trong các hoạt động quan trọng.,1
overall_B_geum_df_water,action,Tập trung vào các hoạt động quan trọng và xây dựng kết quả ổn định.,1
overall_B_geum_df_water,state,"Ngay cả khi quyết tâm của bạn trở nên buồn tẻ, dòng chảy của cuộc sống hàng ngày vẫn tiếp tục suôn sẻ và nguồn năng lượng mềm mại mang lại cảm giác êm đềm kéo dài cho cảm xúc của bạn.",1
overall_B_geum_df_wood,intro,Tử vi tổng thể tốt và hầu hết thời gian trong ngày đều trôi chảy.,1
overall_B_geum_df_wood,effect,Vận may tổng thể ổn định hỗ trợ kết quả tốt trong các hoạt động quan trọng.,1
overall_B_geum_df_wood,action,Tập trung vào các hoạt động quan trọng và xây dựng kết quả ổn định.,1
overall_B_geum_df_wood,state,"Ngay cả khi quyết tâm của bạn trở nên mờ mịt, dòng chảy của cuộc sống hàng ngày vẫn tiếp tục suôn sẻ và năng lượng thay đổi nhỏ sẽ bổ sung thêm sự kích thích thích hợp.",1
overall_B_geum_ex_earth,intro,Tử vi tổng thể tốt và hầu hết thời gian trong ngày đều trôi chảy.,1
overall_B_geum_ex_earth,effect,Vận may tổng thể ổn định hỗ trợ kết quả tốt trong các hoạt động quan trọng.,1
overall_B_geum_ex_earth,action,Tập trung vào các hoạt động quan trọng và xây dựng kết quả ổn định.,1
overall_B_geum_ex_earth,state,"Khả năng phán đoán mang tính phân tích diễn ra một cách tự nhiên với tốc độ thông thường và nguồn năng lượng trầm góp phần tạo nên bầu không khí yên tĩnh, tạo cảm giác yên bình.",1
